state_alpha,season,week,cal_week,week_ending,PROGRESS
ID,2023,31,38,2023-09-24,24.5
ID,2023,32,39,2023-10-01,25.75
ID,2023,33,40,2023-10-08,26.125
ID,2023,34,41,2023-10-15,26.375
ID,2023,35,42,2023-10-22,27.0
ID,2023,36,43,2023-10-29,28.25
ID,2023,37,44,2023-11-05,30.125
ID,2023,38,45,2023-11-12,32.25
ID,2023,39,46,2023-11-19,33.875
ID,2023,40,47,2023-11-26,35.125
ID,2024,8,15,2024-04-14,0.125
ID,2024,9,16,2024-04-21,1.25
ID,2024,10,17,2024-04-28,2.75
ID,2024,11,18,2024-05-05,4.75
ID,2024,12,19,2024-05-12,8.75
ID,2024,13,20,2024-05-19,14.375
ID,2024,14,21,2024-05-26,16.5
ID,2024,15,22,2024-06-02,21.25
ID,2024,16,23,2024-06-09,22.125
ID,2024,17,24,2024-06-16,23.75
ID,2024,27,34,2024-08-25,23.875
ID,2024,28,35,2024-09-01,24.75
ID,2024,29,36,2024-09-08,25.0
ID,2024,30,37,2024-09-15,23.75
ID,2024,31,38,2024-09-22,23.75
ID,2024,32,39,2024-09-29,23.75
ID,2024,33,40,2024-10-06,24.25
ID,2024,34,41,2024-10-13,25.0
ID,2024,35,42,2024-10-20,26.0
ID,2024,36,43,2024-10-27,27.5
ID,2024,37,44,2024-11-03,29.875
ID,2024,38,45,2024-11-10,31.5
ID,2024,39,46,2024-11-17,33.25
ID,2024,40,47,2024-11-24,34.5
ID,2025,8,15,2025-04-13,0.0
ID,2025,9,16,2025-04-20,0.375
ID,2025,10,17,2025-04-27,1.25
ID,2025,11,18,2025-05-04,3.875
ID,2025,12,19,2025-05-11,9.375
ID,2025,13,20,2025-05-18,12.75
ID,2025,14,21,2025-05-25,16.75
ID,2025,15,22,2025-06-01,19.75
ID,2025,16,23,2025-06-08,22.125
ID,2025,17,24,2025-06-15,24.0
ID,2025,25,32,2025-08-10,24.0
ID,2025,26,33,2025-08-17,24.0
ID,2025,27,34,2025-08-24,24.0
ID,2025,28,35,2025-08-31,24.125
ID,2025,29,36,2025-09-07,25.125
ID,2025,30,37,2025-09-14,24.0
ID,2025,31,38,2025-09-21,24.0
ID,2025,32,39,2025-09-28,24.125
ID,2025,39,46,2025-11-16,34.625
ID,2025,40,47,2025-11-23,35.5
IL,2016,6,13,2016-04-03,0.0
IL,2016,7,14,2016-04-10,0.25
IL,2016,8,15,2016-04-17,1.5
IL,2016,9,16,2016-04-24,5.75
IL,2016,10,17,2016-05-01,11.375
IL,2016,11,18,2016-05-08,15.5
IL,2016,12,19,2016-05-15,18.375
IL,2016,13,20,2016-05-22,20.75
IL,2016,14,21,2016-05-29,22.625
IL,2016,15,22,2016-06-05,23.625
IL,2016,16,23,2016-06-12,24.25
IL,2016,17,24,2016-06-19,24.25
IL,2016,18,25,2016-06-26,24.75
IL,2016,19,26,2016-07-03,27.0
IL,2016,20,27,2016-07-10,30.875
IL,2016,21,28,2016-07-17,34.5
IL,2016,22,29,2016-07-24,37.75
IL,2016,23,30,2016-07-31,41.125
IL,2016,24,31,2016-08-07,45.0
IL,2016,25,32,2016-08-14,49.75
IL,2016,26,33,2016-08-21,53.875
IL,2016,27,34,2016-08-28,58.0
IL,2016,28,35,2016-09-04,62.125
IL,2016,29,36,2016-09-11,65.875
IL,2016,30,37,2016-09-18,69.75
IL,2016,31,38,2016-09-25,75.125
IL,2016,32,39,2016-10-02,78.625
IL,2016,33,40,2016-10-09,81.25
IL,2016,34,41,2016-10-16,82.75
IL,2016,35,42,2016-10-23,84.0
IL,2016,36,43,2016-10-30,85.0
IL,2016,37,44,2016-11-06,85.375
IL,2016,38,45,2016-11-13,85.75
IL,2016,39,46,2016-11-20,86.125
IL,2017,7,14,2017-04-09,0.125
IL,2017,8,15,2017-04-16,0.75
IL,2017,9,16,2017-04-23,4.875
IL,2017,10,17,2017-04-30,10.375
IL,2017,11,18,2017-05-07,11.75
IL,2017,12,19,2017-05-14,15.25
IL,2017,13,20,2017-05-21,19.5
IL,2017,14,21,2017-05-28,21.625
IL,2017,15,22,2017-06-04,23.5
IL,2017,16,23,2017-06-11,24.25
IL,2017,17,24,2017-06-18,24.75
IL,2017,18,25,2017-06-25,25.0
IL,2017,19,26,2017-07-02,26.25
IL,2017,20,27,2017-07-09,28.875
IL,2017,21,28,2017-07-16,32.625
IL,2017,22,29,2017-07-23,36.0
IL,2017,23,30,2017-07-30,41.0
IL,2017,24,31,2017-08-06,45.125
IL,2017,25,32,2017-08-13,50.125
IL,2017,26,33,2017-08-20,53.75
IL,2017,27,34,2017-08-27,56.0
IL,2017,28,35,2017-09-03,59.25
IL,2017,29,36,2017-09-10,63.5
IL,2017,30,37,2017-09-17,66.375
IL,2017,31,38,2017-09-24,70.0
IL,2017,32,39,2017-10-01,73.625
IL,2017,33,40,2017-10-08,77.875
IL,2017,34,41,2017-10-15,79.625
IL,2017,35,42,2017-10-22,82.125
IL,2017,36,43,2017-10-29,83.5
IL,2017,37,44,2017-11-05,84.75
IL,2017,38,45,2017-11-12,85.625
IL,2017,39,46,2017-11-19,86.25
IL,2017,40,47,2017-11-26,86.625
IL,2018,6,13,2018-04-01,0.0
IL,2018,7,14,2018-04-08,0.0
IL,2018,8,15,2018-04-15,0.0
IL,2018,9,16,2018-04-22,0.5
IL,2018,10,17,2018-04-29,4.0
IL,2018,11,18,2018-05-06,11.0
IL,2018,12,19,2018-05-13,19.125
IL,2018,13,20,2018-05-20,22.5
IL,2018,14,21,2018-05-27,23.625
IL,2018,15,22,2018-06-03,23.875
IL,2018,16,23,2018-06-10,24.375
IL,2018,17,24,2018-06-17,25.0
IL,2018,18,25,2018-06-24,25.25
IL,2018,19,26,2018-07-01,30.0
IL,2018,20,27,2018-07-08,34.5
IL,2018,21,28,2018-07-15,37.5
IL,2018,22,29,2018-07-22,41.25
IL,2018,23,30,2018-07-29,46.25
IL,2018,24,31,2018-08-05,50.25
IL,2018,25,32,2018-08-12,54.375
IL,2018,26,33,2018-08-19,57.25
IL,2018,27,34,2018-08-26,61.0
IL,2018,28,35,2018-09-02,65.875
IL,2018,29,36,2018-09-09,69.5
IL,2018,30,37,2018-09-16,73.375
IL,2018,31,38,2018-09-23,76.625
IL,2018,32,39,2018-09-30,80.5
IL,2018,33,40,2018-10-07,82.875
IL,2018,34,41,2018-10-14,83.875
IL,2018,35,42,2018-10-21,85.25
IL,2018,36,43,2018-10-28,86.125
IL,2018,37,44,2018-11-04,86.625
IL,2018,38,45,2018-11-11,87.0
IL,2018,39,46,2018-11-18,87.5
IL,2018,40,47,2018-11-25,87.5
IL,2019,6,13,2019-03-31,0.0
IL,2019,7,14,2019-04-07,0.0
IL,2019,8,15,2019-04-14,0.0
IL,2019,9,16,2019-04-21,0.125
IL,2019,10,17,2019-04-28,1.125
IL,2019,11,18,2019-05-05,1.5
IL,2019,12,19,2019-05-12,1.875
IL,2019,13,20,2019-05-19,4.375
IL,2019,14,21,2019-05-26,6.875
IL,2019,15,22,2019-06-02,9.625
IL,2019,16,23,2019-06-09,15.5
IL,2019,17,24,2019-06-16,20.25
IL,2019,18,25,2019-06-23,22.0
IL,2019,19,26,2019-06-30,23.0
IL,2019,20,27,2019-07-07,24.25
IL,2019,21,28,2019-07-14,26.125
IL,2019,22,29,2019-07-21,28.375
IL,2019,23,30,2019-07-28,33.125
IL,2019,24,31,2019-08-04,37.5
IL,2019,25,32,2019-08-11,40.75
IL,2019,26,33,2019-08-18,44.125
IL,2019,27,34,2019-08-25,49.375
IL,2019,28,35,2019-09-01,52.0
IL,2019,29,36,2019-09-08,54.375
IL,2019,30,37,2019-09-15,57.75
IL,2019,31,38,2019-09-22,61.0
IL,2019,32,39,2019-09-29,64.0
IL,2019,33,40,2019-10-06,68.25
IL,2019,34,41,2019-10-13,71.875
IL,2019,35,42,2019-10-20,75.375
IL,2019,36,43,2019-10-27,78.25
IL,2019,37,44,2019-11-03,79.0
IL,2019,38,45,2019-11-10,80.625
IL,2019,39,46,2019-11-17,81.75
IL,2019,40,47,2019-11-24,82.75
IL,2019,41,48,2019-12-01,83.375
IL,2020,8,15,2020-04-12,0.125
IL,2020,9,16,2020-04-19,1.0
IL,2020,10,17,2020-04-26,4.75
IL,2020,11,18,2020-05-03,8.125
IL,2020,12,19,2020-05-10,11.375
IL,2020,13,20,2020-05-17,15.75
IL,2020,14,21,2020-05-24,19.375
IL,2020,15,22,2020-05-31,21.0
IL,2020,16,23,2020-06-07,23.5
IL,2020,17,24,2020-06-14,24.25
IL,2020,18,25,2020-06-21,24.25
IL,2020,19,26,2020-06-28,24.375
IL,2020,20,27,2020-07-05,25.5
IL,2020,21,28,2020-07-12,28.875
IL,2020,22,29,2020-07-19,34.0
IL,2020,23,30,2020-07-26,38.125
IL,2020,24,31,2020-08-02,41.75
IL,2020,25,32,2020-08-09,46.25
IL,2020,26,33,2020-08-16,49.5
IL,2020,27,34,2020-08-23,54.375
IL,2020,28,35,2020-08-30,59.25
IL,2020,29,36,2020-09-06,62.875
IL,2020,30,37,2020-09-13,65.625
IL,2020,31,38,2020-09-20,68.625
IL,2020,32,39,2020-09-27,72.25
IL,2020,33,40,2020-10-04,75.875
IL,2020,34,41,2020-10-11,79.0
IL,2020,35,42,2020-10-18,82.125
IL,2020,36,43,2020-10-25,83.875
IL,2020,37,44,2020-11-01,85.0
IL,2020,38,45,2020-11-08,85.75
IL,2020,39,46,2020-11-15,86.25
IL,2021,6,13,2021-04-04,0.0
IL,2021,7,14,2021-04-11,0.625
IL,2021,8,15,2021-04-18,1.5
IL,2021,9,16,2021-04-25,3.125
IL,2021,10,17,2021-05-02,8.5
IL,2021,11,18,2021-05-09,13.625
IL,2021,12,19,2021-05-16,18.125
IL,2021,13,20,2021-05-23,20.5
IL,2021,14,21,2021-05-30,22.625
IL,2021,15,22,2021-06-06,23.5
IL,2021,16,23,2021-06-13,24.125
IL,2021,18,25,2021-06-27,24.125
IL,2021,19,26,2021-07-04,25.875
IL,2021,20,27,2021-07-11,30.5
IL,2021,21,28,2021-07-18,34.875
IL,2021,22,29,2021-07-25,38.0
IL,2021,23,30,2021-08-01,42.25
IL,2021,24,31,2021-08-08,44.875
IL,2021,25,32,2021-08-15,49.625
IL,2021,26,33,2021-08-22,53.125
IL,2021,27,34,2021-08-29,55.875
IL,2021,28,35,2021-09-05,62.375
IL,2021,29,36,2021-09-12,66.375
IL,2021,30,37,2021-09-19,70.625
IL,2021,31,38,2021-09-26,73.375
IL,2021,32,39,2021-10-03,77.375
IL,2021,33,40,2021-10-10,79.25
IL,2021,34,41,2021-10-17,80.375
IL,2021,35,42,2021-10-24,82.375
IL,2021,36,43,2021-10-31,82.75
IL,2021,37,44,2021-11-07,83.875
IL,2021,38,45,2021-11-14,84.5
IL,2021,39,46,2021-11-21,84.625
IL,2022,6,13,2022-04-03,0.0
IL,2022,7,14,2022-04-10,0.0
IL,2022,8,15,2022-04-17,0.0
IL,2022,9,16,2022-04-24,0.25
IL,2022,10,17,2022-05-01,0.875
IL,2022,11,18,2022-05-08,2.0
IL,2022,12,19,2022-05-15,8.5
IL,2022,13,20,2022-05-22,15.75
IL,2022,14,21,2022-05-29,20.625
IL,2022,15,22,2022-06-05,23.0
IL,2022,16,23,2022-06-12,24.25
IL,2022,17,24,2022-06-19,24.375
IL,2022,18,25,2022-06-26,24.375
IL,2022,19,26,2022-07-03,24.875
IL,2022,20,27,2022-07-10,26.25
IL,2022,21,28,2022-07-17,32.625
IL,2022,22,29,2022-07-24,36.625
IL,2022,23,30,2022-07-31,39.625
IL,2022,24,31,2022-08-07,43.5
IL,2022,25,32,2022-08-14,46.625
IL,2022,26,33,2022-08-21,51.0
IL,2022,27,34,2022-08-28,53.125
IL,2022,28,35,2022-09-04,56.75
IL,2022,29,36,2022-09-11,58.5
IL,2022,30,37,2022-09-18,61.125
IL,2022,31,38,2022-09-25,65.125
IL,2022,32,39,2022-10-02,68.5
IL,2022,33,40,2022-10-09,73.0
IL,2022,34,41,2022-10-16,77.125
IL,2022,35,42,2022-10-23,80.0
IL,2022,36,43,2022-10-30,82.125
IL,2022,37,44,2022-11-06,83.375
IL,2022,38,45,2022-11-13,84.125
IL,2022,39,46,2022-11-20,84.5
IL,2023,6,13,2023-04-02,0.0
IL,2023,7,14,2023-04-09,0.125
IL,2023,8,15,2023-04-16,1.25
IL,2023,9,16,2023-04-23,2.25
IL,2023,10,17,2023-04-30,5.5
IL,2023,11,18,2023-05-07,11.25
IL,2023,12,19,2023-05-14,16.125
IL,2023,13,20,2023-05-21,19.875
IL,2023,14,21,2023-05-28,22.375
IL,2023,15,22,2023-06-04,23.375
IL,2023,16,23,2023-06-11,24.125
IL,2023,17,24,2023-06-18,24.25
IL,2023,18,25,2023-06-25,24.375
IL,2023,19,26,2023-07-02,24.875
IL,2023,20,27,2023-07-09,27.75
IL,2023,21,28,2023-07-16,33.875
IL,2023,22,29,2023-07-23,37.5
IL,2023,23,30,2023-07-30,40.5
IL,2023,24,31,2023-08-06,43.5
IL,2023,25,32,2023-08-13,47.875
IL,2023,26,33,2023-08-20,51.625
IL,2023,27,34,2023-08-27,54.875
IL,2023,28,35,2023-09-03,57.75
IL,2023,29,36,2023-09-10,65.25
IL,2023,30,37,2023-09-17,70.125
IL,2023,31,38,2023-09-24,72.375
IL,2023,32,39,2023-10-01,75.375
IL,2023,33,40,2023-10-08,78.25
IL,2023,34,41,2023-10-15,79.75
IL,2023,35,42,2023-10-22,82.0
IL,2023,36,43,2023-10-29,83.375
IL,2023,37,44,2023-11-05,84.5
IL,2023,38,45,2023-11-12,85.125
IL,2023,39,46,2023-11-19,85.375
IL,2023,40,47,2023-11-26,85.625
IL,2024,5,12,2024-03-24,0.0
IL,2024,6,13,2024-03-31,0.125
IL,2024,7,14,2024-04-07,0.25
IL,2024,8,15,2024-04-14,0.375
IL,2024,9,16,2024-04-21,1.5
IL,2024,10,17,2024-04-28,3.875
IL,2024,11,18,2024-05-05,5.625
IL,2024,12,19,2024-05-12,8.375
IL,2024,13,20,2024-05-19,14.5
IL,2024,14,21,2024-05-26,18.125
IL,2024,15,22,2024-06-02,20.875
IL,2024,16,23,2024-06-09,22.5
IL,2024,17,24,2024-06-16,23.75
IL,2024,18,25,2024-06-23,24.25
IL,2024,19,26,2024-06-30,26.25
IL,2024,20,27,2024-07-07,29.125
IL,2024,21,28,2024-07-14,32.875
IL,2024,22,29,2024-07-21,36.375
IL,2024,23,30,2024-07-28,39.25
IL,2024,24,31,2024-08-04,43.375
IL,2024,25,32,2024-08-11,47.0
IL,2024,26,33,2024-08-18,52.125
IL,2024,27,34,2024-08-25,56.875
IL,2024,28,35,2024-09-01,60.0
IL,2024,29,36,2024-09-08,64.0
IL,2024,30,37,2024-09-15,68.875
IL,2024,31,38,2024-09-22,71.375
IL,2024,32,39,2024-09-29,74.125
IL,2024,33,40,2024-10-06,76.625
IL,2024,34,41,2024-10-13,79.125
IL,2024,35,42,2024-10-20,81.625
IL,2024,36,43,2024-10-27,84.125
IL,2024,37,44,2024-11-03,85.125
IL,2024,38,45,2024-11-10,85.375
IL,2025,6,13,2025-03-30,0.0
IL,2025,7,14,2025-04-06,0.0
IL,2025,8,15,2025-04-13,0.125
IL,2025,9,16,2025-04-20,0.875
IL,2025,10,17,2025-04-27,2.25
IL,2025,11,18,2025-05-04,5.0
IL,2025,12,19,2025-05-11,9.875
IL,2025,13,20,2025-05-18,16.0
IL,2025,14,21,2025-05-25,19.0
IL,2025,15,22,2025-06-01,21.625
IL,2025,16,23,2025-06-08,23.25
IL,2025,17,24,2025-06-15,23.75
IL,2025,18,25,2025-06-22,24.125
IL,2025,19,26,2025-06-29,25.125
IL,2025,20,27,2025-07-06,26.75
IL,2025,21,28,2025-07-13,30.5
IL,2025,22,29,2025-07-20,35.75
IL,2025,23,30,2025-07-27,39.875
IL,2025,24,31,2025-08-03,42.75
IL,2025,25,32,2025-08-10,47.125
IL,2025,26,33,2025-08-17,50.75
IL,2025,27,34,2025-08-24,55.625
IL,2025,28,35,2025-08-31,59.25
IL,2025,29,36,2025-09-07,63.125
IL,2025,30,37,2025-09-14,67.125
IL,2025,31,38,2025-09-21,70.75
IL,2025,32,39,2025-09-28,74.125
IL,2025,39,46,2025-11-16,83.75
IL,2025,40,47,2025-11-23,83.875
IN,2016,7,14,2016-04-10,0.0
IN,2016,8,15,2016-04-17,0.125
IN,2016,9,16,2016-04-24,1.375
IN,2016,10,17,2016-05-01,4.25
IN,2016,11,18,2016-05-08,6.625
IN,2016,12,19,2016-05-15,9.125
IN,2016,13,20,2016-05-22,12.625
IN,2016,14,21,2016-05-29,18.25
IN,2016,15,22,2016-06-05,21.75
IN,2016,16,23,2016-06-12,23.625
IN,2016,17,24,2016-06-19,24.75
IN,2016,18,25,2016-06-26,25.0
IN,2016,19,26,2016-07-03,25.75
IN,2016,20,27,2016-07-10,27.375
IN,2016,21,28,2016-07-17,30.75
IN,2016,22,29,2016-07-24,35.375
IN,2016,23,30,2016-07-31,39.25
IN,2016,24,31,2016-08-07,43.625
IN,2016,25,32,2016-08-14,48.125
IN,2016,26,33,2016-08-21,52.625
IN,2016,27,34,2016-08-28,58.0
IN,2016,28,35,2016-09-04,60.75
IN,2016,29,36,2016-09-11,64.375
IN,2016,30,37,2016-09-18,68.375
IN,2016,31,38,2016-09-25,72.125
IN,2016,32,39,2016-10-02,74.875
IN,2016,33,40,2016-10-09,77.5
IN,2016,34,41,2016-10-16,79.625
IN,2016,35,42,2016-10-23,81.125
IN,2016,36,43,2016-10-30,82.625
IN,2016,37,44,2016-11-06,84.0
IN,2016,38,45,2016-11-13,84.875
IN,2016,39,46,2016-11-20,85.25
IN,2016,40,47,2016-11-27,85.5
IN,2017,7,14,2017-04-09,0.0
IN,2017,8,15,2017-04-16,0.5
IN,2017,9,16,2017-04-23,2.125
IN,2017,10,17,2017-04-30,6.875
IN,2017,11,18,2017-05-07,8.625
IN,2017,12,19,2017-05-14,10.625
IN,2017,13,20,2017-05-21,15.125
IN,2017,14,21,2017-05-28,17.625
IN,2017,15,22,2017-06-04,20.625
IN,2017,16,23,2017-06-11,23.0
IN,2017,17,24,2017-06-18,24.0
IN,2017,18,25,2017-06-25,24.625
IN,2017,19,26,2017-07-02,25.375
IN,2017,20,27,2017-07-09,26.75
IN,2017,21,28,2017-07-16,29.25
IN,2017,22,29,2017-07-23,33.375
IN,2017,23,30,2017-07-30,37.875
IN,2017,24,31,2017-08-06,42.25
IN,2017,25,32,2017-08-13,47.5
IN,2017,26,33,2017-08-20,51.875
IN,2017,27,34,2017-08-27,55.375
IN,2017,28,35,2017-09-03,60.125
IN,2017,29,36,2017-09-10,61.75
IN,2017,30,37,2017-09-17,65.125
IN,2017,31,38,2017-09-24,68.375
IN,2017,32,39,2017-10-01,71.5
IN,2017,33,40,2017-10-08,74.125
IN,2017,34,41,2017-10-15,76.5
IN,2017,35,42,2017-10-22,78.5
IN,2017,36,43,2017-10-29,80.625
IN,2017,37,44,2017-11-05,82.0
IN,2017,38,45,2017-11-12,83.25
IN,2017,39,46,2017-11-19,84.125
IN,2017,40,47,2017-11-26,84.875
IN,2018,7,14,2018-04-08,0.0
IN,2018,8,15,2018-04-15,0.0
IN,2018,9,16,2018-04-22,0.125
IN,2018,10,17,2018-04-29,1.0
IN,2018,11,18,2018-05-06,5.625
IN,2018,12,19,2018-05-13,13.125
IN,2018,13,20,2018-05-20,18.625
IN,2018,14,21,2018-05-27,22.0
IN,2018,15,22,2018-06-03,23.375
IN,2018,16,23,2018-06-10,24.375
IN,2018,17,24,2018-06-17,24.625
IN,2018,18,25,2018-06-24,24.875
IN,2018,19,26,2018-07-01,26.875
IN,2018,20,27,2018-07-08,30.75
IN,2018,21,28,2018-07-15,33.875
IN,2018,22,29,2018-07-22,36.125
IN,2018,23,30,2018-07-29,40.5
IN,2018,24,31,2018-08-05,44.375
IN,2018,25,32,2018-08-12,49.75
IN,2018,26,33,2018-08-19,53.875
IN,2018,27,34,2018-08-26,59.5
IN,2018,28,35,2018-09-02,65.75
IN,2018,29,36,2018-09-09,65.625
IN,2018,30,37,2018-09-16,69.875
IN,2018,31,38,2018-09-23,74.25
IN,2018,32,39,2018-09-30,76.625
IN,2018,33,40,2018-10-07,78.625
IN,2018,34,41,2018-10-14,80.75
IN,2018,35,42,2018-10-21,82.5
IN,2018,36,43,2018-10-28,84.0
IN,2018,37,44,2018-11-04,84.75
IN,2018,38,45,2018-11-11,85.375
IN,2018,39,46,2018-11-18,85.875
IN,2018,40,47,2018-11-25,86.25
IN,2019,7,14,2019-04-07,0.0
IN,2019,8,15,2019-04-14,0.125
IN,2019,9,16,2019-04-21,0.125
IN,2019,10,17,2019-04-28,0.25
IN,2019,11,18,2019-05-05,0.375
IN,2019,12,19,2019-05-12,0.875
IN,2019,13,20,2019-05-19,2.25
IN,2019,14,21,2019-05-26,4.0
IN,2019,15,22,2019-06-02,6.125
IN,2019,16,23,2019-06-09,12.75
IN,2019,17,24,2019-06-16,18.125
IN,2019,18,25,2019-06-23,21.25
IN,2019,19,26,2019-06-30,22.875
IN,2019,20,27,2019-07-07,24.0
IN,2019,21,28,2019-07-14,25.875
IN,2019,22,29,2019-07-21,27.875
IN,2019,23,30,2019-07-28,31.0
IN,2019,24,31,2019-08-04,34.5
IN,2019,25,32,2019-08-11,38.5
IN,2019,26,33,2019-08-18,42.375
IN,2019,27,34,2019-08-25,46.25
IN,2019,28,35,2019-09-01,49.25
IN,2019,29,36,2019-09-08,54.125
IN,2019,30,37,2019-09-15,58.25
IN,2019,31,38,2019-09-22,62.125
IN,2019,32,39,2019-09-29,66.625
IN,2019,33,40,2019-10-06,70.25
IN,2019,34,41,2019-10-13,73.875
IN,2019,35,42,2019-10-20,77.625
IN,2019,36,43,2019-10-27,80.25
IN,2019,37,44,2019-11-03,81.75
IN,2019,38,45,2019-11-10,84.0
IN,2019,39,46,2019-11-17,85.0
IN,2019,40,47,2019-11-24,86.125
IN,2019,41,48,2019-12-01,86.625
IN,2020,8,15,2020-04-12,0.125
IN,2020,9,16,2020-04-19,0.5
IN,2020,10,17,2020-04-26,2.375
IN,2020,11,18,2020-05-03,4.625
IN,2020,12,19,2020-05-10,8.0
IN,2020,13,20,2020-05-17,12.875
IN,2020,14,21,2020-05-24,16.875
IN,2020,15,22,2020-05-31,20.0
IN,2020,16,23,2020-06-07,22.5
IN,2020,17,24,2020-06-14,24.25
IN,2020,18,25,2020-06-21,24.75
IN,2020,19,26,2020-06-28,25.25
IN,2020,20,27,2020-07-05,25.875
IN,2020,21,28,2020-07-12,28.75
IN,2020,22,29,2020-07-19,33.125
IN,2020,23,30,2020-07-26,37.625
IN,2020,24,31,2020-08-02,41.25
IN,2020,25,32,2020-08-09,44.625
IN,2020,26,33,2020-08-16,48.375
IN,2020,27,34,2020-08-23,53.375
IN,2020,28,35,2020-08-30,58.875
IN,2020,29,36,2020-09-06,65.375
IN,2020,30,37,2020-09-13,64.625
IN,2020,31,38,2020-09-20,68.25
IN,2020,32,39,2020-09-27,71.75
IN,2020,33,40,2020-10-04,75.625
IN,2020,34,41,2020-10-11,78.125
IN,2020,35,42,2020-10-18,80.375
IN,2020,36,43,2020-10-25,82.75
IN,2020,37,44,2020-11-01,84.125
IN,2020,38,45,2020-11-08,85.75
IN,2020,39,46,2020-11-15,86.625
IN,2020,40,47,2020-11-22,87.0
IN,2020,41,48,2020-11-29,87.5
IN,2021,6,13,2021-04-04,0.0
IN,2021,7,14,2021-04-11,0.25
IN,2021,8,15,2021-04-18,0.875
IN,2021,9,16,2021-04-25,2.0
IN,2021,10,17,2021-05-02,5.0
IN,2021,11,18,2021-05-09,8.0
IN,2021,12,19,2021-05-16,12.0
IN,2021,13,20,2021-05-23,17.125
IN,2021,14,21,2021-05-30,21.25
IN,2021,15,22,2021-06-06,23.125
IN,2021,16,23,2021-06-13,24.375
IN,2021,17,24,2021-06-20,24.875
IN,2021,18,25,2021-06-27,25.0
IN,2021,19,26,2021-07-04,25.75
IN,2021,20,27,2021-07-11,28.375
IN,2021,21,28,2021-07-18,33.25
IN,2021,22,29,2021-07-25,37.5
IN,2021,23,30,2021-08-01,40.375
IN,2021,24,31,2021-08-08,43.75
IN,2021,25,32,2021-08-15,49.0
IN,2021,26,33,2021-08-22,53.75
IN,2021,27,34,2021-08-29,59.0
IN,2021,28,35,2021-09-05,64.0
IN,2021,29,36,2021-09-12,65.375
IN,2021,30,37,2021-09-19,69.625
IN,2021,31,38,2021-09-26,72.875
IN,2021,32,39,2021-10-03,76.625
IN,2021,33,40,2021-10-10,78.625
IN,2021,34,41,2021-10-17,80.125
IN,2021,35,42,2021-10-24,82.0
IN,2021,36,43,2021-10-31,82.625
IN,2021,37,44,2021-11-07,84.25
IN,2021,38,45,2021-11-14,85.5
IN,2021,39,46,2021-11-21,86.25
IN,2021,40,47,2021-11-28,86.75
IN,2022,6,13,2022-04-03,0.0
IN,2022,7,14,2022-04-10,0.0
IN,2022,8,15,2022-04-17,0.0
IN,2022,9,16,2022-04-24,0.125
IN,2022,10,17,2022-05-01,0.75
IN,2022,11,18,2022-05-08,1.5
IN,2022,12,19,2022-05-15,6.125
IN,2022,13,20,2022-05-22,12.0
IN,2022,14,21,2022-05-29,17.375
IN,2022,15,22,2022-06-05,21.0
IN,2022,16,23,2022-06-12,23.25
IN,2022,17,24,2022-06-19,24.5
IN,2022,18,25,2022-06-26,25.0
IN,2022,19,26,2022-07-03,25.5
IN,2022,20,27,2022-07-10,27.0
IN,2022,21,28,2022-07-17,30.25
IN,2022,22,29,2022-07-24,34.875
IN,2022,23,30,2022-07-31,38.75
IN,2022,24,31,2022-08-07,42.25
IN,2022,25,32,2022-08-14,45.375
IN,2022,26,33,2022-08-21,49.75
IN,2022,27,34,2022-08-28,54.5
IN,2022,28,35,2022-09-04,60.875
IN,2022,29,36,2022-09-11,60.625
IN,2022,30,37,2022-09-18,64.5
IN,2022,31,38,2022-09-25,68.125
IN,2022,32,39,2022-10-02,72.375
IN,2022,33,40,2022-10-09,76.25
IN,2022,34,41,2022-10-16,78.875
IN,2022,35,42,2022-10-23,81.125
IN,2022,36,43,2022-10-30,83.75
IN,2022,37,44,2022-11-06,85.375
IN,2022,38,45,2022-11-13,86.375
IN,2022,39,46,2022-11-20,86.875
IN,2022,40,47,2022-11-27,87.375
IN,2023,6,13,2023-04-02,0.0
IN,2023,7,14,2023-04-09,0.0
IN,2023,8,15,2023-04-16,0.375
IN,2023,9,16,2023-04-23,1.125
IN,2023,10,17,2023-04-30,2.625
IN,2023,11,18,2023-05-07,5.25
IN,2023,12,19,2023-05-14,9.75
IN,2023,13,20,2023-05-21,15.5
IN,2023,14,21,2023-05-28,20.375
IN,2023,15,22,2023-06-04,22.75
IN,2023,16,23,2023-06-11,24.25
IN,2023,17,24,2023-06-18,24.75
IN,2023,18,25,2023-06-25,25.375
IN,2023,19,26,2023-07-02,25.875
IN,2023,20,27,2023-07-09,26.875
IN,2023,21,28,2023-07-16,30.5
IN,2023,22,29,2023-07-23,34.375
IN,2023,23,30,2023-07-30,38.125
IN,2023,24,31,2023-08-06,41.125
IN,2023,25,32,2023-08-13,43.875
IN,2023,26,33,2023-08-20,47.625
IN,2023,27,34,2023-08-27,53.125
IN,2023,28,35,2023-09-03,58.25
IN,2023,29,36,2023-09-10,59.75
IN,2023,30,37,2023-09-17,64.625
IN,2023,31,38,2023-09-24,68.875
IN,2023,32,39,2023-10-01,72.375
IN,2023,33,40,2023-10-08,75.375
IN,2023,34,41,2023-10-15,77.75
IN,2023,35,42,2023-10-22,79.75
IN,2023,36,43,2023-10-29,81.875
IN,2023,37,44,2023-11-05,83.5
IN,2023,38,45,2023-11-12,85.25
IN,2023,39,46,2023-11-19,86.25
