state_alpha,season,week,cal_week,week_ending,EXCELLENT,FAIR,GOOD,POOR,VERY POOR,INDEX,GE,PVP
KS,2017,15,26,2017-07-02,6.0,29.0,61.0,3.0,1.0,368.0,67.0,4.0
KS,2017,16,27,2017-07-09,5.0,31.0,59.0,4.0,1.0,363.0,64.0,5.0
KS,2017,17,28,2017-07-16,5.0,35.0,54.0,5.0,1.0,357.0,59.0,6.0
KS,2017,18,29,2017-07-23,4.0,38.0,51.0,6.0,1.0,351.0,55.0,7.0
KS,2017,19,30,2017-07-30,3.0,41.0,48.0,7.0,1.0,345.0,51.0,8.0
KS,2017,20,31,2017-08-06,4.0,38.0,49.0,7.0,2.0,346.0,53.0,9.0
KS,2017,21,32,2017-08-13,5.0,38.0,47.0,8.0,2.0,345.0,52.0,10.0
KS,2017,22,33,2017-08-20,6.0,35.0,49.0,8.0,2.0,349.0,55.0,10.0
KS,2017,23,34,2017-08-27,7.0,36.0,46.0,9.0,2.0,347.0,53.0,11.0
KS,2017,24,35,2017-09-03,7.0,35.0,47.0,9.0,2.0,348.0,54.0,11.0
KS,2017,25,36,2017-09-10,6.0,35.0,43.0,12.0,4.0,335.0,49.0,16.0
KS,2017,26,37,2017-09-17,5.0,37.0,40.0,13.0,5.0,327.0,45.0,18.0
KS,2017,27,38,2017-09-24,5.0,37.0,38.0,15.0,5.0,323.0,43.0,20.0
KS,2017,28,39,2017-10-01,5.0,38.0,38.0,13.0,6.0,323.0,43.0,19.0
KS,2017,29,40,2017-10-08,5.0,35.0,41.0,14.0,5.0,327.0,46.0,19.0
KS,2017,30,41,2017-10-15,5.0,37.0,39.0,14.0,5.0,325.0,44.0,19.0
KS,2017,31,42,2017-10-22,6.0,36.0,41.0,12.0,5.0,331.0,47.0,17.0
KS,2018,11,22,2018-06-03,5.0,37.0,52.0,5.0,1.0,355.0,57.0,6.0
KS,2018,12,23,2018-06-10,5.0,38.0,51.0,5.0,1.0,354.0,56.0,6.0
KS,2018,13,24,2018-06-17,5.0,38.0,51.0,5.0,1.0,354.0,56.0,6.0
KS,2018,14,25,2018-06-24,5.0,39.0,47.0,8.0,1.0,347.0,52.0,9.0
KS,2018,15,26,2018-07-01,5.0,37.0,49.0,8.0,1.0,349.0,54.0,9.0
KS,2018,16,27,2018-07-08,4.0,38.0,47.0,9.0,2.0,342.0,51.0,11.0
KS,2018,17,28,2018-07-15,4.0,40.0,41.0,12.0,3.0,331.0,45.0,15.0
KS,2018,18,29,2018-07-22,6.0,36.0,40.0,14.0,4.0,330.0,46.0,18.0
KS,2018,19,30,2018-07-29,4.0,36.0,39.0,15.0,6.0,320.0,43.0,21.0
KS,2018,20,31,2018-08-05,4.0,36.0,39.0,15.0,6.0,320.0,43.0,21.0
KS,2018,21,32,2018-08-12,3.0,38.0,37.0,15.0,7.0,314.0,40.0,22.0
KS,2018,22,33,2018-08-19,5.0,37.0,37.0,15.0,6.0,320.0,42.0,21.0
KS,2018,23,34,2018-08-26,8.0,34.0,41.0,13.0,4.0,336.0,49.0,17.0
KS,2018,24,35,2018-09-02,8.0,36.0,41.0,11.0,4.0,338.0,49.0,15.0
KS,2018,25,36,2018-09-09,11.0,32.0,45.0,9.0,3.0,352.0,56.0,12.0
KS,2018,26,37,2018-09-16,10.0,32.0,46.0,9.0,3.0,351.0,56.0,12.0
KS,2018,27,38,2018-09-23,11.0,30.0,49.0,8.0,2.0,359.0,60.0,10.0
KS,2018,28,39,2018-09-30,11.0,31.0,47.0,8.0,3.0,355.0,58.0,11.0
KS,2018,29,40,2018-10-07,12.0,31.0,47.0,7.0,3.0,358.0,59.0,10.0
KS,2018,30,41,2018-10-14,11.0,32.0,43.0,10.0,4.0,347.0,54.0,14.0
KS,2018,31,42,2018-10-21,10.0,33.0,42.0,11.0,4.0,343.0,52.0,15.0
KS,2018,32,43,2018-10-28,10.0,32.0,43.0,11.0,4.0,344.0,53.0,15.0
KS,2018,33,44,2018-11-04,9.0,34.0,41.0,12.0,4.0,339.0,50.0,16.0
KS,2019,14,25,2019-06-23,4.0,44.0,39.0,9.0,4.0,330.0,43.0,13.0
KS,2019,15,26,2019-06-30,5.0,44.0,40.0,8.0,3.0,336.0,45.0,11.0
KS,2019,16,27,2019-07-07,5.0,44.0,41.0,8.0,2.0,339.0,46.0,10.0
KS,2019,17,28,2019-07-14,5.0,43.0,42.0,7.0,3.0,339.0,47.0,10.0
KS,2019,18,29,2019-07-21,5.0,40.0,45.0,7.0,3.0,342.0,50.0,10.0
KS,2019,19,30,2019-07-28,6.0,39.0,44.0,8.0,3.0,342.0,50.0,11.0
KS,2019,20,31,2019-08-04,5.0,41.0,44.0,7.0,3.0,341.0,49.0,10.0
KS,2019,21,32,2019-08-11,5.0,38.0,45.0,8.0,4.0,339.0,50.0,12.0
KS,2019,22,33,2019-08-18,5.0,40.0,43.0,8.0,4.0,337.0,48.0,12.0
KS,2019,23,34,2019-08-25,7.0,35.0,46.0,8.0,4.0,344.0,53.0,12.0
KS,2019,24,35,2019-09-01,7.0,36.0,46.0,8.0,3.0,346.0,53.0,11.0
KS,2019,25,36,2019-09-08,8.0,34.0,47.0,8.0,3.0,349.0,55.0,11.0
KS,2019,26,37,2019-09-15,8.0,31.0,51.0,7.0,3.0,354.0,59.0,10.0
KS,2019,27,38,2019-09-22,8.0,34.0,48.0,7.0,3.0,351.0,56.0,10.0
KS,2019,28,39,2019-09-29,8.0,34.0,48.0,7.0,3.0,351.0,56.0,10.0
KS,2019,29,40,2019-10-06,9.0,31.0,48.0,8.0,4.0,350.0,57.0,12.0
KS,2019,30,41,2019-10-13,9.0,31.0,47.0,9.0,4.0,348.0,56.0,13.0
KS,2019,31,42,2019-10-20,9.0,32.0,48.0,8.0,3.0,352.0,57.0,11.0
KS,2019,32,43,2019-10-27,10.0,31.0,47.0,8.0,4.0,351.0,57.0,12.0
KS,2020,11,22,2020-05-31,6.0,29.0,62.0,3.0,0.0,371.0,68.0,3.0
KS,2020,12,23,2020-06-07,4.0,31.0,63.0,2.0,0.0,369.0,67.0,2.0
KS,2020,13,24,2020-06-14,4.0,32.0,60.0,4.0,0.0,364.0,64.0,4.0
KS,2020,14,25,2020-06-21,6.0,28.0,62.0,3.0,1.0,369.0,68.0,4.0
KS,2020,15,26,2020-06-28,6.0,31.0,56.0,6.0,1.0,360.0,62.0,7.0
KS,2020,16,27,2020-07-05,5.0,35.0,52.0,7.0,1.0,353.0,57.0,8.0
KS,2020,17,28,2020-07-12,6.0,34.0,53.0,6.0,1.0,357.0,59.0,7.0
KS,2020,18,29,2020-07-19,10.0,34.0,47.0,7.0,2.0,356.0,57.0,9.0
KS,2020,19,30,2020-07-26,12.0,27.0,55.0,5.0,1.0,372.0,67.0,6.0
KS,2020,20,31,2020-08-02,17.0,26.0,51.0,5.0,1.0,378.0,68.0,6.0
KS,2020,21,32,2020-08-09,18.0,25.0,52.0,4.0,1.0,382.0,70.0,5.0
KS,2020,22,33,2020-08-16,19.0,25.0,50.0,5.0,1.0,381.0,69.0,6.0
KS,2020,23,34,2020-08-23,16.0,26.0,51.0,6.0,1.0,375.0,67.0,7.0
KS,2020,24,35,2020-08-30,9.0,32.0,47.0,9.0,3.0,350.0,56.0,12.0
KS,2020,25,36,2020-09-06,9.0,35.0,42.0,11.0,3.0,343.0,51.0,14.0
KS,2020,26,37,2020-09-13,9.0,34.0,42.0,12.0,3.0,342.0,51.0,15.0
KS,2020,27,38,2020-09-20,9.0,37.0,36.0,14.0,4.0,332.0,45.0,18.0
KS,2020,28,39,2020-09-27,10.0,35.0,40.0,11.0,4.0,341.0,50.0,15.0
KS,2020,29,40,2020-10-04,10.0,33.0,43.0,10.0,4.0,345.0,53.0,14.0
KS,2020,30,41,2020-10-11,10.0,33.0,46.0,9.0,2.0,353.0,56.0,11.0
KS,2020,31,42,2020-10-18,9.0,32.0,46.0,10.0,3.0,348.0,55.0,13.0
KS,2021,11,22,2021-06-06,2.0,29.0,64.0,2.0,3.0,360.0,66.0,5.0
KS,2021,12,23,2021-06-13,3.0,27.0,62.0,3.0,5.0,355.0,65.0,8.0
KS,2021,13,24,2021-06-20,4.0,24.0,64.0,4.0,4.0,360.0,68.0,8.0
KS,2021,14,25,2021-06-27,3.0,30.0,61.0,3.0,3.0,358.0,64.0,6.0
KS,2021,15,26,2021-07-04,3.0,26.0,67.0,3.0,1.0,368.0,70.0,4.0
KS,2021,16,27,2021-07-11,5.0,32.0,57.0,4.0,2.0,359.0,62.0,6.0
KS,2021,17,28,2021-07-18,4.0,25.0,64.0,4.0,3.0,362.0,68.0,7.0
KS,2021,18,29,2021-07-25,5.0,30.0,57.0,5.0,3.0,356.0,62.0,8.0
KS,2021,19,30,2021-08-01,6.0,31.0,53.0,6.0,4.0,351.0,59.0,10.0
KS,2021,20,31,2021-08-08,6.0,33.0,54.0,6.0,1.0,358.0,60.0,7.0
KS,2021,21,32,2021-08-15,7.0,28.0,55.0,7.0,3.0,356.0,62.0,10.0
KS,2021,22,33,2021-08-22,5.0,32.0,53.0,6.0,4.0,349.0,58.0,10.0
KS,2021,23,34,2021-08-29,6.0,34.0,47.0,8.0,5.0,341.0,53.0,13.0
KS,2021,24,35,2021-09-05,6.0,27.0,51.0,9.0,7.0,340.0,57.0,16.0
KS,2021,25,36,2021-09-12,7.0,27.0,52.0,8.0,6.0,346.0,59.0,14.0
KS,2021,26,37,2021-09-19,6.0,28.0,55.0,8.0,3.0,353.0,61.0,11.0
KS,2021,27,38,2021-09-26,8.0,28.0,50.0,9.0,5.0,347.0,58.0,14.0
KS,2021,28,39,2021-10-03,8.0,30.0,50.0,7.0,5.0,349.0,58.0,12.0
KS,2021,29,40,2021-10-10,8.0,31.0,46.0,9.0,6.0,341.0,54.0,15.0
KS,2021,30,41,2021-10-17,7.0,30.0,49.0,10.0,4.0,345.0,56.0,14.0
KS,2021,31,42,2021-10-24,7.0,31.0,48.0,10.0,4.0,344.0,55.0,14.0
KS,2022,12,23,2022-06-12,8.0,31.0,54.0,6.0,1.0,362.0,62.0,7.0
KS,2022,13,24,2022-06-19,9.0,31.0,54.0,5.0,1.0,365.0,63.0,6.0
KS,2022,14,25,2022-06-26,8.0,30.0,57.0,4.0,1.0,367.0,65.0,5.0
KS,2022,15,26,2022-07-03,9.0,29.0,54.0,7.0,1.0,363.0,63.0,8.0
KS,2022,16,27,2022-07-10,12.0,30.0,50.0,7.0,1.0,365.0,62.0,8.0
KS,2022,17,28,2022-07-17,10.0,33.0,46.0,9.0,2.0,353.0,56.0,11.0
KS,2022,18,29,2022-07-24,6.0,30.0,45.0,15.0,4.0,334.0,51.0,19.0
KS,2022,19,30,2022-07-31,6.0,35.0,40.0,14.0,5.0,328.0,46.0,19.0
KS,2022,20,31,2022-08-07,6.0,35.0,35.0,16.0,8.0,315.0,41.0,24.0
KS,2022,21,32,2022-08-14,3.0,33.0,33.0,20.0,11.0,297.0,36.0,31.0
KS,2022,22,33,2022-08-21,3.0,34.0,28.0,21.0,14.0,285.0,31.0,35.0
KS,2022,23,34,2022-08-28,3.0,32.0,24.0,24.0,17.0,272.0,27.0,41.0
KS,2022,24,35,2022-09-04,2.0,31.0,23.0,24.0,20.0,263.0,25.0,44.0
KS,2022,25,36,2022-09-11,2.0,26.0,23.0,26.0,23.0,255.0,25.0,49.0
KS,2022,26,37,2022-09-18,1.0,30.0,21.0,26.0,22.0,253.0,22.0,48.0
KS,2022,27,38,2022-09-25,2.0,30.0,25.0,23.0,20.0,266.0,27.0,43.0
KS,2022,28,39,2022-10-02,2.0,27.0,21.0,24.0,26.0,249.0,23.0,50.0
KS,2022,29,40,2022-10-09,2.0,29.0,23.0,24.0,22.0,259.0,25.0,46.0
KS,2022,30,41,2022-10-16,2.0,28.0,19.0,26.0,25.0,247.0,21.0,51.0
KS,2023,11,22,2023-06-04,7.0,37.0,50.0,5.0,1.0,357.0,57.0,6.0
KS,2023,12,23,2023-06-11,6.0,33.0,53.0,7.0,1.0,356.0,59.0,8.0
KS,2023,13,24,2023-06-18,8.0,31.0,55.0,5.0,1.0,364.0,63.0,6.0
KS,2023,14,25,2023-06-25,8.0,34.0,48.0,8.0,2.0,352.0,56.0,10.0
KS,2023,15,26,2023-07-02,5.0,36.0,48.0,8.0,3.0,344.0,53.0,11.0
KS,2023,16,27,2023-07-09,6.0,34.0,51.0,7.0,2.0,352.0,57.0,9.0
KS,2023,17,28,2023-07-16,9.0,31.0,49.0,8.0,3.0,353.0,58.0,11.0
KS,2023,18,29,2023-07-23,10.0,31.0,48.0,10.0,1.0,356.0,58.0,11.0
KS,2023,19,30,2023-07-30,8.0,31.0,41.0,13.0,7.0,330.0,49.0,20.0
KS,2023,20,31,2023-08-06,7.0,34.0,37.0,15.0,7.0,322.0,44.0,22.0
KS,2023,21,32,2023-08-13,9.0,33.0,37.0,14.0,7.0,327.0,46.0,21.0
KS,2023,22,33,2023-08-20,6.0,34.0,34.0,17.0,9.0,311.0,40.0,26.0
KS,2023,23,34,2023-08-27,6.0,33.0,31.0,19.0,11.0,302.0,37.0,30.0
KS,2023,24,35,2023-09-03,3.0,35.0,22.0,24.0,16.0,272.0,25.0,40.0
KS,2023,25,36,2023-09-10,3.0,32.0,20.0,26.0,19.0,262.0,23.0,45.0
KS,2023,26,37,2023-09-17,3.0,30.0,20.0,27.0,20.0,259.0,23.0,47.0
KS,2023,27,38,2023-09-24,2.0,31.0,18.0,29.0,20.0,253.0,20.0,49.0
KS,2023,28,39,2023-10-01,2.0,32.0,16.0,30.0,20.0,250.0,18.0,50.0
KS,2023,29,40,2023-10-08,2.0,32.0,18.0,27.0,21.0,253.0,20.0,48.0
KS,2023,30,41,2023-10-15,2.0,32.0,17.0,28.0,21.0,251.0,19.0,49.0
KS,2024,12,23,2024-06-09,9.0,25.0,63.0,2.0,1.0,377.0,72.0,3.0
KS,2024,13,24,2024-06-16,9.0,26.0,63.0,2.0,0.0,379.0,72.0,2.0
KS,2024,14,25,2024-06-23,11.0,24.0,61.0,3.0,1.0,378.0,72.0,4.0
KS,2024,15,26,2024-06-30,11.0,27.0,58.0,3.0,1.0,375.0,69.0,4.0
KS,2024,16,27,2024-07-07,19.0,23.0,55.0,3.0,0.0,390.0,74.0,3.0
KS,2024,17,28,2024-07-14,17.0,21.0,59.0,3.0,0.0,390.0,76.0,3.0
KS,2024,18,29,2024-07-21,13.0,26.0,55.0,5.0,1.0,374.0,68.0,6.0
KS,2024,19,30,2024-07-28,9.0,27.0,53.0,9.0,2.0,358.0,62.0,11.0
KS,2024,20,31,2024-08-04,11.0,28.0,48.0,10.0,3.0,354.0,59.0,13.0
KS,2024,21,32,2024-08-11,10.0,28.0,50.0,9.0,3.0,355.0,60.0,12.0
KS,2024,22,33,2024-08-18,11.0,28.0,48.0,10.0,3.0,354.0,59.0,13.0
KS,2024,23,34,2024-08-25,10.0,26.0,50.0,10.0,4.0,352.0,60.0,14.0
KS,2024,24,35,2024-09-01,10.0,25.0,51.0,10.0,4.0,353.0,61.0,14.0
KS,2024,25,36,2024-09-08,7.0,30.0,48.0,11.0,4.0,343.0,55.0,15.0
KS,2024,26,37,2024-09-15,7.0,30.0,44.0,13.0,6.0,333.0,51.0,19.0
KS,2024,27,38,2024-09-22,7.0,32.0,44.0,12.0,5.0,336.0,51.0,17.0
KS,2024,28,39,2024-09-29,8.0,31.0,42.0,13.0,6.0,333.0,50.0,19.0
KS,2024,29,40,2024-10-06,7.0,32.0,41.0,14.0,6.0,329.0,48.0,20.0
KS,2024,30,41,2024-10-13,5.0,32.0,42.0,14.0,7.0,324.0,47.0,21.0
KS,2025,11,22,2025-06-01,9.0,25.0,63.0,2.0,1.0,377.0,72.0,3.0
KS,2025,12,23,2025-06-08,9.0,29.0,56.0,5.0,1.0,367.0,65.0,6.0
KS,2025,13,24,2025-06-15,9.0,33.0,51.0,5.0,2.0,360.0,60.0,7.0
KS,2025,14,25,2025-06-22,9.0,30.0,55.0,5.0,1.0,366.0,64.0,6.0
KS,2025,15,26,2025-06-29,9.0,28.0,58.0,4.0,1.0,370.0,67.0,5.0
KS,2025,16,27,2025-07-06,9.0,23.0,64.0,4.0,0.0,378.0,73.0,4.0
KS,2025,17,28,2025-07-13,11.0,26.0,58.0,4.0,1.0,374.0,69.0,5.0
KS,2025,18,29,2025-07-20,11.0,29.0,53.0,6.0,1.0,367.0,64.0,7.0
KS,2025,19,30,2025-07-27,14.0,26.0,54.0,5.0,1.0,375.0,68.0,6.0
KS,2025,20,31,2025-08-03,15.0,22.0,57.0,5.0,1.0,380.0,72.0,6.0
KS,2025,21,32,2025-08-10,12.0,25.0,57.0,5.0,1.0,374.0,69.0,6.0
KS,2025,22,33,2025-08-17,13.0,26.0,55.0,5.0,1.0,374.0,68.0,6.0
KS,2025,23,34,2025-08-24,11.0,26.0,55.0,7.0,1.0,368.0,66.0,8.0
KS,2025,24,35,2025-08-31,11.0,27.0,55.0,6.0,1.0,369.0,66.0,7.0
KS,2025,25,36,2025-09-07,13.0,25.0,56.0,5.0,1.0,375.0,69.0,6.0
KS,2025,26,37,2025-09-14,15.0,24.0,55.0,5.0,1.0,378.0,70.0,6.0
KS,2025,27,38,2025-09-21,12.0,24.0,56.0,6.0,2.0,370.0,68.0,8.0
KS,2025,28,39,2025-09-28,11.0,26.0,54.0,7.0,2.0,365.0,65.0,9.0
KY,2016,11,22,2016-06-05,8.0,22.0,65.0,4.0,1.0,375.0,73.0,5.0
KY,2016,12,23,2016-06-12,10.0,20.0,66.0,3.0,1.0,381.0,76.0,4.0
KY,2016,13,24,2016-06-19,11.0,19.0,66.0,3.0,1.0,383.0,77.0,4.0
KY,2016,14,25,2016-06-26,13.0,18.0,65.0,3.0,1.0,386.0,78.0,4.0
KY,2016,15,26,2016-07-03,11.0,16.0,69.0,3.0,1.0,386.0,80.0,4.0
KY,2016,16,27,2016-07-10,11.0,19.0,65.0,4.0,1.0,381.0,76.0,5.0
KY,2016,17,28,2016-07-17,12.0,24.0,58.0,5.0,1.0,375.0,70.0,6.0
KY,2016,18,29,2016-07-24,13.0,23.0,57.0,6.0,1.0,375.0,70.0,7.0
KY,2016,19,30,2016-07-31,14.0,21.0,57.0,6.0,2.0,375.0,71.0,8.0
KY,2016,20,31,2016-08-07,16.0,20.0,57.0,5.0,2.0,380.0,73.0,7.0
KY,2016,21,32,2016-08-14,19.0,20.0,55.0,5.0,1.0,386.0,74.0,6.0
KY,2016,22,33,2016-08-21,17.0,19.0,57.0,5.0,2.0,382.0,74.0,7.0
KY,2016,23,34,2016-08-28,16.0,20.0,57.0,5.0,2.0,380.0,73.0,7.0
KY,2016,24,35,2016-09-04,19.0,19.0,55.0,5.0,2.0,384.0,74.0,7.0
KY,2016,25,36,2016-09-11,18.0,19.0,56.0,5.0,2.0,383.0,74.0,7.0
KY,2016,26,37,2016-09-18,19.0,18.0,56.0,5.0,2.0,385.0,75.0,7.0
KY,2016,27,38,2016-09-25,17.0,19.0,57.0,5.0,2.0,382.0,74.0,7.0
KY,2016,28,39,2016-10-02,19.0,18.0,56.0,5.0,2.0,385.0,75.0,7.0
KY,2016,29,40,2016-10-09,16.0,20.0,57.0,5.0,2.0,380.0,73.0,7.0
KY,2016,30,41,2016-10-16,18.0,19.0,56.0,5.0,2.0,383.0,74.0,7.0
KY,2017,12,23,2017-06-11,9.0,18.0,68.0,4.0,1.0,380.0,77.0,5.0
KY,2017,13,24,2017-06-18,11.0,19.0,67.0,2.0,1.0,385.0,78.0,3.0
KY,2017,14,25,2017-06-25,8.0,17.0,71.0,3.0,1.0,382.0,79.0,4.0
KY,2017,15,26,2017-07-02,11.0,16.0,69.0,3.0,1.0,386.0,80.0,4.0
KY,2017,16,27,2017-07-09,10.0,18.0,68.0,3.0,1.0,383.0,78.0,4.0
KY,2017,17,28,2017-07-16,10.0,18.0,67.0,4.0,1.0,381.0,77.0,5.0
KY,2017,18,29,2017-07-23,9.0,25.0,61.0,4.0,1.0,373.0,70.0,5.0
KY,2017,19,30,2017-07-30,10.0,22.0,63.0,4.0,1.0,377.0,73.0,5.0
KY,2017,20,31,2017-08-06,9.0,23.0,63.0,4.0,1.0,375.0,72.0,5.0
KY,2017,21,32,2017-08-13,12.0,22.0,62.0,3.0,1.0,381.0,74.0,4.0
KY,2017,22,33,2017-08-20,11.0,22.0,63.0,3.0,1.0,380.0,74.0,4.0
KY,2017,23,34,2017-08-27,13.0,21.0,61.0,4.0,1.0,381.0,74.0,5.0
KY,2017,24,35,2017-09-03,15.0,21.0,60.0,3.0,1.0,385.0,75.0,4.0
KY,2017,25,36,2017-09-10,14.0,20.0,61.0,4.0,1.0,383.0,75.0,5.0
KY,2017,26,37,2017-09-17,16.0,18.0,61.0,4.0,1.0,387.0,77.0,5.0
KY,2017,27,38,2017-09-24,14.0,19.0,63.0,3.0,1.0,386.0,77.0,4.0
KY,2017,28,39,2017-10-01,14.0,20.0,62.0,3.0,1.0,385.0,76.0,4.0
KY,2017,29,40,2017-10-08,16.0,19.0,61.0,3.0,1.0,388.0,77.0,4.0
KY,2017,30,41,2017-10-15,14.0,19.0,63.0,3.0,1.0,386.0,77.0,4.0
KY,2017,31,42,2017-10-22,16.0,18.0,62.0,3.0,1.0,389.0,78.0,4.0
KY,2018,11,22,2018-06-03,19.0,11.0,69.0,1.0,0.0,406.0,88.0,1.0
KY,2018,12,23,2018-06-10,17.0,14.0,67.0,2.0,0.0,399.0,84.0,2.0
KY,2018,13,24,2018-06-17,14.0,12.0,72.0,1.0,1.0,397.0,86.0,2.0
KY,2018,14,25,2018-06-24,14.0,13.0,72.0,1.0,0.0,399.0,86.0,1.0
KY,2018,15,26,2018-07-01,17.0,12.0,69.0,2.0,0.0,401.0,86.0,2.0
KY,2018,16,27,2018-07-08,14.0,14.0,69.0,2.0,1.0,393.0,83.0,3.0
KY,2018,17,28,2018-07-15,11.0,16.0,69.0,3.0,1.0,386.0,80.0,4.0
KY,2018,18,29,2018-07-22,13.0,16.0,68.0,2.0,1.0,390.0,81.0,3.0
KY,2018,19,30,2018-07-29,10.0,18.0,66.0,4.0,2.0,378.0,76.0,6.0
KY,2018,20,31,2018-08-05,11.0,25.0,60.0,3.0,1.0,377.0,71.0,4.0
KY,2018,21,32,2018-08-12,10.0,24.0,60.0,4.0,2.0,372.0,70.0,6.0
KY,2018,22,33,2018-08-19,12.0,17.0,65.0,4.0,2.0,381.0,77.0,6.0
KY,2018,23,34,2018-08-26,10.0,19.0,65.0,4.0,2.0,377.0,75.0,6.0
KY,2018,24,35,2018-09-02,11.0,18.0,66.0,4.0,1.0,382.0,77.0,5.0
KY,2018,25,36,2018-09-09,10.0,16.0,67.0,5.0,2.0,378.0,77.0,7.0
KY,2018,26,37,2018-09-16,14.0,15.0,65.0,4.0,2.0,385.0,79.0,6.0
KY,2018,27,38,2018-09-23,15.0,14.0,66.0,4.0,1.0,390.0,81.0,5.0
KY,2018,28,39,2018-09-30,16.0,14.0,65.0,4.0,1.0,391.0,81.0,5.0
KY,2018,29,40,2018-10-07,12.0,17.0,64.0,5.0,2.0,379.0,76.0,7.0
KY,2018,30,41,2018-10-14,14.0,18.0,60.0,6.0,2.0,378.0,74.0,8.0
KY,2018,31,42,2018-10-21,16.0,18.0,57.0,6.0,3.0,377.0,73.0,9.0
KY,2019,12,23,2019-06-09,11.0,13.0,75.0,1.0,0.0,396.0,86.0,1.0
KY,2019,13,24,2019-06-16,9.0,15.0,73.0,2.0,1.0,387.0,82.0,3.0
KY,2019,14,25,2019-06-23,9.0,21.0,67.0,2.0,1.0,381.0,76.0,3.0
KY,2019,15,26,2019-06-30,9.0,21.0,66.0,3.0,1.0,379.0,75.0,4.0
KY,2019,16,27,2019-07-07,10.0,20.0,62.0,7.0,1.0,373.0,72.0,8.0
KY,2019,17,28,2019-07-14,13.0,19.0,59.0,8.0,1.0,375.0,72.0,9.0
KY,2019,18,29,2019-07-21,14.0,20.0,58.0,6.0,2.0,376.0,72.0,8.0
KY,2019,19,30,2019-07-28,16.0,23.0,54.0,5.0,2.0,377.0,70.0,7.0
KY,2019,20,31,2019-08-04,12.0,22.0,60.0,5.0,1.0,377.0,72.0,6.0
KY,2019,21,32,2019-08-11,12.0,21.0,59.0,7.0,1.0,374.0,71.0,8.0
KY,2019,22,33,2019-08-18,8.0,23.0,59.0,7.0,3.0,362.0,67.0,10.0
KY,2019,23,34,2019-08-25,8.0,25.0,56.0,8.0,3.0,358.0,64.0,11.0
KY,2019,24,35,2019-09-01,11.0,26.0,54.0,7.0,2.0,365.0,65.0,9.0
KY,2019,25,36,2019-09-08,11.0,27.0,48.0,10.0,4.0,352.0,59.0,14.0
KY,2019,26,37,2019-09-15,6.0,25.0,55.0,10.0,4.0,349.0,61.0,14.0
KY,2019,27,38,2019-09-22,6.0,26.0,51.0,12.0,5.0,341.0,57.0,17.0
KY,2019,28,39,2019-09-29,4.0,31.0,46.0,14.0,5.0,330.0,50.0,19.0
KY,2019,29,40,2019-10-06,3.0,32.0,44.0,15.0,6.0,323.0,47.0,21.0
KY,2019,30,41,2019-10-13,4.0,31.0,44.0,15.0,6.0,325.0,48.0,21.0
KY,2019,31,42,2019-10-20,6.0,29.0,46.0,14.0,5.0,334.0,52.0,19.0
KY,2020,9,20,2020-05-17,9.0,17.0,70.0,3.0,1.0,383.0,79.0,4.0
KY,2020,10,21,2020-05-24,8.0,17.0,71.0,3.0,1.0,382.0,79.0,4.0
KY,2020,11,22,2020-05-31,8.0,17.0,70.0,3.0,2.0,379.0,78.0,5.0
KY,2020,12,23,2020-06-07,9.0,18.0,70.0,2.0,1.0,384.0,79.0,3.0
KY,2020,13,24,2020-06-14,9.0,16.0,72.0,2.0,1.0,386.0,81.0,3.0
KY,2020,14,25,2020-06-21,14.0,14.0,69.0,2.0,1.0,393.0,83.0,3.0
KY,2020,15,26,2020-06-28,18.0,11.0,68.0,2.0,1.0,400.0,86.0,3.0
KY,2020,16,27,2020-07-05,14.0,16.0,64.0,4.0,2.0,384.0,78.0,6.0
KY,2020,17,28,2020-07-12,13.0,14.0,67.0,4.0,2.0,385.0,80.0,6.0
KY,2020,18,29,2020-07-19,15.0,13.0,66.0,4.0,2.0,388.0,81.0,6.0
KY,2020,19,30,2020-07-26,16.0,12.0,66.0,4.0,2.0,390.0,82.0,6.0
KY,2020,20,31,2020-08-02,16.0,12.0,67.0,3.0,2.0,392.0,83.0,5.0
KY,2020,21,32,2020-08-09,17.0,11.0,67.0,3.0,2.0,394.0,84.0,5.0
KY,2020,22,33,2020-08-16,16.0,14.0,64.0,4.0,2.0,388.0,80.0,6.0
KY,2020,23,34,2020-08-23,21.0,12.0,62.0,3.0,2.0,397.0,83.0,5.0
KY,2020,24,35,2020-08-30,22.0,11.0,62.0,4.0,1.0,400.0,84.0,5.0
KY,2020,25,36,2020-09-06,24.0,10.0,62.0,3.0,1.0,405.0,86.0,4.0
KY,2020,26,37,2020-09-13,25.0,9.0,62.0,3.0,1.0,407.0,87.0,4.0
KY,2020,27,38,2020-09-20,22.0,10.0,65.0,2.0,1.0,405.0,87.0,3.0
KY,2020,28,39,2020-09-27,32.0,10.0,55.0,2.0,1.0,415.0,87.0,3.0
KY,2020,29,40,2020-10-04,26.0,13.0,57.0,3.0,1.0,404.0,83.0,4.0
KY,2020,30,41,2020-10-11,23.0,11.0,62.0,3.0,1.0,403.0,85.0,4.0
KY,2020,31,42,2020-10-18,18.0,10.0,68.0,3.0,1.0,399.0,86.0,4.0
KY,2021,9,20,2021-05-23,10.0,19.0,68.0,2.0,1.0,384.0,78.0,3.0
KY,2021,10,21,2021-05-30,12.0,17.0,69.0,1.0,1.0,390.0,81.0,2.0
KY,2021,11,22,2021-06-06,13.0,15.0,70.0,1.0,1.0,393.0,83.0,2.0
