state_alpha,season,week,cal_week,week_ending,EXCELLENT,FAIR,GOOD,POOR,VERY POOR,INDEX,GE,PVP
MT,2021,25,32,2021-08-15,1.0,33.0,15.0,20.0,31.0,235.0,16.0,51.0
MT,2021,26,33,2021-08-22,0.0,32.0,18.0,21.0,29.0,239.0,18.0,50.0
MT,2021,27,34,2021-08-29,0.0,37.0,29.0,18.0,16.0,279.0,29.0,34.0
MT,2021,28,35,2021-09-05,1.0,35.0,29.0,20.0,15.0,281.0,30.0,35.0
MT,2021,29,36,2021-09-12,1.0,30.0,26.0,27.0,16.0,269.0,27.0,43.0
MT,2021,30,37,2021-09-19,1.0,32.0,22.0,26.0,19.0,260.0,23.0,45.0
MT,2021,31,38,2021-09-26,2.0,30.0,22.0,28.0,18.0,262.0,24.0,46.0
MT,2021,32,39,2021-10-03,1.0,21.0,31.0,33.0,14.0,272.0,32.0,47.0
MT,2021,33,40,2021-10-10,0.0,22.0,36.0,24.0,18.0,276.0,36.0,42.0
MT,2021,34,41,2021-10-17,0.0,32.0,27.0,24.0,17.0,269.0,27.0,41.0
MT,2021,35,42,2021-10-24,0.0,33.0,26.0,25.0,16.0,269.0,26.0,41.0
MT,2022,17,24,2022-06-19,0.0,70.0,9.0,20.0,1.0,287.0,9.0,21.0
MT,2022,18,25,2022-06-26,1.0,61.0,25.0,12.0,1.0,313.0,26.0,13.0
MT,2022,19,26,2022-07-03,4.0,55.0,34.0,5.0,2.0,333.0,38.0,7.0
MT,2022,20,27,2022-07-10,1.0,47.0,43.0,6.0,3.0,333.0,44.0,9.0
MT,2022,21,28,2022-07-17,1.0,40.0,51.0,5.0,3.0,342.0,52.0,8.0
MT,2022,22,29,2022-07-24,2.0,32.0,59.0,4.0,3.0,353.0,61.0,7.0
MT,2022,23,30,2022-07-31,1.0,25.0,67.0,4.0,3.0,359.0,68.0,7.0
MT,2022,24,31,2022-08-07,2.0,24.0,60.0,9.0,5.0,345.0,62.0,14.0
MT,2022,25,32,2022-08-14,1.0,28.0,62.0,7.0,2.0,353.0,63.0,9.0
MT,2022,26,33,2022-08-21,2.0,20.0,71.0,5.0,2.0,366.0,73.0,7.0
MT,2022,27,34,2022-08-28,2.0,19.0,71.0,5.0,3.0,364.0,73.0,8.0
MT,2022,28,35,2022-09-04,2.0,19.0,71.0,5.0,3.0,364.0,73.0,8.0
MT,2022,29,36,2022-09-11,0.0,21.0,68.0,7.0,4.0,353.0,68.0,11.0
MT,2022,30,37,2022-09-18,2.0,22.0,59.0,11.0,6.0,340.0,61.0,17.0
MT,2022,31,38,2022-09-25,3.0,23.0,62.0,9.0,3.0,353.0,65.0,12.0
MT,2022,32,39,2022-10-02,1.0,21.0,70.0,7.0,1.0,363.0,71.0,8.0
MT,2022,33,40,2022-10-09,1.0,29.0,62.0,7.0,1.0,355.0,63.0,8.0
MT,2022,34,41,2022-10-16,0.0,31.0,62.0,7.0,0.0,355.0,62.0,7.0
MT,2022,35,42,2022-10-23,1.0,34.0,59.0,5.0,1.0,354.0,60.0,6.0
MT,2022,36,43,2022-10-30,3.0,27.0,64.0,5.0,1.0,363.0,67.0,6.0
MT,2023,16,23,2023-06-11,0.0,38.0,52.0,9.0,1.0,341.0,52.0,10.0
MT,2023,17,24,2023-06-18,2.0,33.0,49.0,15.0,1.0,336.0,51.0,16.0
MT,2023,18,25,2023-06-25,2.0,32.0,57.0,9.0,0.0,352.0,59.0,9.0
MT,2023,19,26,2023-07-02,2.0,32.0,56.0,9.0,1.0,349.0,58.0,10.0
MT,2023,20,27,2023-07-09,2.0,28.0,50.0,18.0,2.0,332.0,52.0,20.0
MT,2023,21,28,2023-07-16,5.0,23.0,50.0,20.0,2.0,336.0,55.0,22.0
MT,2023,22,29,2023-07-23,2.0,21.0,59.0,18.0,0.0,345.0,61.0,18.0
MT,2023,23,30,2023-07-30,4.0,25.0,62.0,9.0,0.0,361.0,66.0,9.0
MT,2023,24,31,2023-08-06,10.0,19.0,68.0,2.0,1.0,384.0,78.0,3.0
MT,2023,25,32,2023-08-13,10.0,21.0,67.0,2.0,0.0,385.0,77.0,2.0
MT,2023,26,33,2023-08-20,11.0,18.0,64.0,6.0,1.0,378.0,75.0,7.0
MT,2023,27,34,2023-08-27,10.0,19.0,66.0,5.0,0.0,381.0,76.0,5.0
MT,2023,28,35,2023-09-03,9.0,19.0,68.0,3.0,1.0,381.0,77.0,4.0
MT,2023,29,36,2023-09-10,11.0,12.0,69.0,7.0,1.0,382.0,80.0,8.0
MT,2023,30,37,2023-09-17,11.0,15.0,66.0,7.0,1.0,379.0,77.0,8.0
MT,2023,31,38,2023-09-24,9.0,20.0,57.0,13.0,1.0,360.0,66.0,14.0
MT,2023,32,39,2023-10-01,8.0,22.0,64.0,5.0,1.0,373.0,72.0,6.0
MT,2023,33,40,2023-10-08,8.0,20.0,69.0,2.0,1.0,381.0,77.0,3.0
MT,2023,34,41,2023-10-15,9.0,17.0,70.0,3.0,1.0,383.0,79.0,4.0
MT,2023,35,42,2023-10-22,8.0,18.0,70.0,3.0,1.0,381.0,78.0,4.0
MT,2024,17,24,2024-06-16,1.0,22.0,74.0,2.0,1.0,372.0,75.0,3.0
MT,2024,18,25,2024-06-23,7.0,23.0,67.0,2.0,1.0,377.0,74.0,3.0
MT,2024,19,26,2024-06-30,3.0,30.0,63.0,3.0,1.0,364.0,66.0,4.0
MT,2024,20,27,2024-07-07,2.0,28.0,64.0,5.0,1.0,361.0,66.0,6.0
MT,2024,21,28,2024-07-14,2.0,37.0,57.0,4.0,0.0,357.0,59.0,4.0
MT,2024,22,29,2024-07-21,2.0,34.0,58.0,5.0,1.0,355.0,60.0,6.0
MT,2024,23,30,2024-07-28,2.0,34.0,54.0,9.0,1.0,347.0,56.0,10.0
MT,2024,24,31,2024-08-04,2.0,28.0,60.0,9.0,1.0,353.0,62.0,10.0
MT,2024,25,32,2024-08-11,2.0,22.0,67.0,9.0,0.0,362.0,69.0,9.0
MT,2024,26,33,2024-08-18,2.0,24.0,64.0,9.0,1.0,357.0,66.0,10.0
MT,2024,27,34,2024-08-25,4.0,33.0,55.0,7.0,1.0,354.0,59.0,8.0
MT,2024,28,35,2024-09-01,3.0,35.0,56.0,5.0,1.0,355.0,59.0,6.0
MT,2024,29,36,2024-09-08,3.0,33.0,57.0,6.0,1.0,355.0,60.0,7.0
MT,2024,30,37,2024-09-15,3.0,38.0,50.0,8.0,1.0,346.0,53.0,9.0
MT,2024,31,38,2024-09-22,2.0,40.0,50.0,8.0,0.0,346.0,52.0,8.0
MT,2024,32,39,2024-09-29,3.0,37.0,49.0,10.0,1.0,343.0,52.0,11.0
MT,2024,33,40,2024-10-06,6.0,30.0,57.0,6.0,1.0,361.0,63.0,7.0
MT,2024,34,41,2024-10-13,3.0,38.0,50.0,7.0,2.0,345.0,53.0,9.0
MT,2024,35,42,2024-10-20,1.0,41.0,41.0,15.0,2.0,324.0,42.0,17.0
MT,2024,36,43,2024-10-27,4.0,36.0,44.0,15.0,1.0,335.0,48.0,16.0
MT,2025,18,25,2025-06-22,0.0,78.0,1.0,20.0,1.0,279.0,1.0,21.0
MT,2025,19,26,2025-06-29,0.0,71.0,1.0,28.0,0.0,273.0,1.0,28.0
MT,2025,20,27,2025-07-06,0.0,62.0,1.0,37.0,0.0,264.0,1.0,37.0
MT,2025,21,28,2025-07-13,0.0,61.0,9.0,30.0,0.0,279.0,9.0,30.0
MT,2025,22,29,2025-07-20,7.0,52.0,18.0,23.0,0.0,309.0,25.0,23.0
MT,2025,23,30,2025-07-27,6.0,45.0,23.0,25.0,1.0,308.0,29.0,26.0
MT,2025,24,31,2025-08-03,3.0,51.0,20.0,23.0,3.0,297.0,23.0,26.0
MT,2025,25,32,2025-08-10,1.0,57.0,18.0,22.0,2.0,294.0,19.0,24.0
MT,2025,26,33,2025-08-17,2.0,50.0,26.0,20.0,2.0,306.0,28.0,22.0
MT,2025,27,34,2025-08-24,1.0,51.0,26.0,20.0,2.0,304.0,27.0,22.0
MT,2025,28,35,2025-08-31,1.0,56.0,18.0,24.0,1.0,294.0,19.0,25.0
MT,2025,29,36,2025-09-07,2.0,52.0,20.0,25.0,1.0,297.0,22.0,26.0
MT,2025,30,37,2025-09-14,2.0,45.0,21.0,25.0,7.0,286.0,23.0,32.0
MT,2025,31,38,2025-09-21,2.0,40.0,28.0,23.0,7.0,295.0,30.0,30.0
MT,2025,32,39,2025-09-28,2.0,35.0,30.0,24.0,9.0,292.0,32.0,33.0
NC,2016,9,16,2016-04-24,12.0,24.0,63.0,1.0,0.0,386.0,75.0,1.0
NC,2016,10,17,2016-05-01,14.0,24.0,60.0,2.0,0.0,386.0,74.0,2.0
NC,2016,11,18,2016-05-08,14.0,22.0,63.0,1.0,0.0,390.0,77.0,1.0
NC,2016,12,19,2016-05-15,14.0,22.0,63.0,1.0,0.0,390.0,77.0,1.0
NC,2016,13,20,2016-05-22,17.0,20.0,60.0,3.0,0.0,391.0,77.0,3.0
NC,2016,14,21,2016-05-29,18.0,20.0,60.0,2.0,0.0,394.0,78.0,2.0
NC,2016,15,22,2016-06-05,19.0,20.0,57.0,3.0,1.0,390.0,76.0,4.0
NC,2016,16,23,2016-06-12,18.0,20.0,56.0,4.0,2.0,384.0,74.0,6.0
NC,2016,17,24,2016-06-19,17.0,21.0,56.0,4.0,2.0,382.0,73.0,6.0
NC,2016,18,25,2016-06-26,15.0,24.0,53.0,5.0,3.0,372.0,68.0,8.0
NC,2016,19,26,2016-07-03,15.0,24.0,53.0,5.0,3.0,372.0,68.0,8.0
NC,2016,20,27,2016-07-10,15.0,24.0,52.0,6.0,3.0,370.0,67.0,9.0
NC,2016,21,28,2016-07-17,16.0,23.0,53.0,5.0,3.0,374.0,69.0,8.0
NC,2016,22,29,2016-07-24,16.0,25.0,50.0,6.0,3.0,370.0,66.0,9.0
NC,2016,23,30,2016-07-31,15.0,25.0,49.0,7.0,4.0,364.0,64.0,11.0
NC,2016,24,31,2016-08-07,15.0,25.0,49.0,7.0,4.0,364.0,64.0,11.0
NC,2016,25,32,2016-08-14,16.0,25.0,50.0,7.0,2.0,371.0,66.0,9.0
NC,2016,26,33,2016-08-21,16.0,25.0,50.0,7.0,2.0,371.0,66.0,9.0
NC,2016,27,34,2016-08-28,16.0,25.0,50.0,7.0,2.0,371.0,66.0,9.0
NC,2016,28,35,2016-09-04,16.0,25.0,49.0,7.0,3.0,368.0,65.0,10.0
NC,2016,29,36,2016-09-11,16.0,24.0,50.0,7.0,3.0,369.0,66.0,10.0
NC,2016,30,37,2016-09-18,16.0,24.0,50.0,7.0,3.0,369.0,66.0,10.0
NC,2016,31,38,2016-09-25,17.0,24.0,49.0,7.0,3.0,370.0,66.0,10.0
NC,2016,32,39,2016-10-02,17.0,24.0,49.0,7.0,3.0,370.0,66.0,10.0
NC,2016,33,40,2016-10-09,17.0,25.0,48.0,7.0,3.0,369.0,65.0,10.0
NC,2016,34,41,2016-10-16,17.0,25.0,48.0,7.0,3.0,369.0,65.0,10.0
NC,2017,9,16,2017-04-23,1.0,14.0,85.0,0.0,0.0,387.0,86.0,0.0
NC,2017,10,17,2017-04-30,1.0,13.0,86.0,0.0,0.0,388.0,87.0,0.0
NC,2017,11,18,2017-05-07,2.0,12.0,82.0,3.0,1.0,381.0,84.0,4.0
NC,2017,12,19,2017-05-14,8.0,15.0,74.0,2.0,1.0,386.0,82.0,3.0
NC,2017,13,20,2017-05-21,9.0,11.0,77.0,2.0,1.0,391.0,86.0,3.0
NC,2017,14,21,2017-05-28,13.0,14.0,71.0,2.0,0.0,395.0,84.0,2.0
NC,2017,15,22,2017-06-04,16.0,18.0,61.0,4.0,1.0,387.0,77.0,5.0
NC,2017,16,23,2017-06-11,13.0,20.0,62.0,4.0,1.0,382.0,75.0,5.0
NC,2017,17,24,2017-06-18,19.0,18.0,57.0,6.0,0.0,389.0,76.0,6.0
NC,2017,18,25,2017-06-25,20.0,17.0,57.0,5.0,1.0,390.0,77.0,6.0
NC,2017,19,26,2017-07-02,23.0,16.0,57.0,4.0,0.0,399.0,80.0,4.0
NC,2017,20,27,2017-07-09,19.0,15.0,63.0,2.0,1.0,397.0,82.0,3.0
NC,2017,21,28,2017-07-16,23.0,17.0,57.0,2.0,1.0,399.0,80.0,3.0
NC,2017,22,29,2017-07-23,23.0,21.0,52.0,4.0,0.0,394.0,75.0,4.0
NC,2017,23,30,2017-07-30,22.0,19.0,54.0,4.0,1.0,392.0,76.0,5.0
NC,2017,24,31,2017-08-06,23.0,21.0,51.0,4.0,1.0,391.0,74.0,5.0
NC,2017,25,32,2017-08-13,19.0,21.0,54.0,5.0,1.0,385.0,73.0,6.0
NC,2017,26,33,2017-08-20,21.0,21.0,51.0,6.0,1.0,385.0,72.0,7.0
NC,2017,27,34,2017-08-27,25.0,20.0,48.0,6.0,1.0,390.0,73.0,7.0
NC,2017,28,35,2017-09-03,29.0,17.0,49.0,4.0,1.0,401.0,78.0,5.0
NC,2017,29,36,2017-09-10,31.0,19.0,46.0,3.0,1.0,403.0,77.0,4.0
NC,2017,30,37,2017-09-17,31.0,19.0,46.0,3.0,1.0,403.0,77.0,4.0
NC,2017,31,38,2017-09-24,31.0,19.0,46.0,3.0,1.0,403.0,77.0,4.0
NC,2017,32,39,2017-10-01,31.0,19.0,46.0,3.0,1.0,403.0,77.0,4.0
NC,2017,33,40,2017-10-08,31.0,19.0,46.0,3.0,1.0,403.0,77.0,4.0
NC,2017,34,41,2017-10-15,31.0,19.0,46.0,3.0,1.0,403.0,77.0,4.0
NC,2017,35,42,2017-10-22,31.0,19.0,46.0,3.0,1.0,403.0,77.0,4.0
NC,2017,36,43,2017-10-29,31.0,19.0,46.0,3.0,1.0,403.0,77.0,4.0
NC,2018,10,17,2018-04-29,11.0,19.0,69.0,1.0,0.0,390.0,80.0,1.0
NC,2018,11,18,2018-05-06,10.0,21.0,67.0,2.0,0.0,385.0,77.0,2.0
NC,2018,12,19,2018-05-13,12.0,16.0,69.0,3.0,0.0,390.0,81.0,3.0
NC,2018,13,20,2018-05-20,11.0,22.0,59.0,7.0,1.0,372.0,70.0,8.0
NC,2018,14,21,2018-05-27,15.0,19.0,60.0,6.0,0.0,384.0,75.0,6.0
NC,2018,15,22,2018-06-03,9.0,23.0,58.0,8.0,2.0,364.0,67.0,10.0
NC,2018,16,23,2018-06-10,7.0,29.0,47.0,12.0,5.0,339.0,54.0,17.0
NC,2018,17,24,2018-06-17,7.0,30.0,46.0,13.0,4.0,339.0,53.0,17.0
NC,2018,18,25,2018-06-24,6.0,31.0,45.0,14.0,4.0,335.0,51.0,18.0
NC,2018,19,26,2018-07-01,6.0,30.0,45.0,16.0,3.0,335.0,51.0,19.0
NC,2018,20,27,2018-07-08,4.0,34.0,36.0,21.0,5.0,313.0,40.0,26.0
NC,2018,21,28,2018-07-15,4.0,37.0,32.0,20.0,7.0,306.0,36.0,27.0
NC,2018,22,29,2018-07-22,3.0,34.0,23.0,26.0,14.0,275.0,26.0,40.0
NC,2018,23,30,2018-07-29,3.0,34.0,26.0,28.0,9.0,286.0,29.0,37.0
NC,2018,24,31,2018-08-05,2.0,36.0,32.0,24.0,6.0,300.0,34.0,30.0
NC,2018,25,32,2018-08-12,4.0,35.0,31.0,21.0,9.0,300.0,35.0,30.0
NC,2018,26,33,2018-08-19,7.0,34.0,28.0,20.0,11.0,300.0,35.0,31.0
NC,2018,27,34,2018-08-26,6.0,34.0,29.0,19.0,12.0,298.0,35.0,31.0
NC,2018,28,35,2018-09-02,4.0,34.0,32.0,19.0,11.0,299.0,36.0,30.0
NC,2018,29,36,2018-09-09,6.0,31.0,35.0,20.0,8.0,311.0,41.0,28.0
NC,2018,30,37,2018-09-16,6.0,36.0,27.0,20.0,11.0,297.0,33.0,31.0
NC,2018,31,38,2018-09-23,6.0,36.0,27.0,20.0,11.0,297.0,33.0,31.0
NC,2018,32,39,2018-09-30,6.0,36.0,27.0,20.0,11.0,297.0,33.0,31.0
NC,2018,33,40,2018-10-07,6.0,36.0,27.0,20.0,11.0,297.0,33.0,31.0
NC,2018,34,41,2018-10-14,6.0,36.0,27.0,20.0,11.0,297.0,33.0,31.0
NC,2018,35,42,2018-10-21,6.0,36.0,27.0,20.0,11.0,297.0,33.0,31.0
NC,2019,10,17,2019-04-28,12.0,19.0,69.0,0.0,0.0,393.0,81.0,0.0
NC,2019,11,18,2019-05-05,16.0,16.0,67.0,1.0,0.0,398.0,83.0,1.0
NC,2019,12,19,2019-05-12,14.0,26.0,57.0,2.0,1.0,381.0,71.0,3.0
NC,2019,13,20,2019-05-19,6.0,34.0,56.0,3.0,1.0,363.0,62.0,4.0
NC,2019,14,21,2019-05-26,2.0,34.0,43.0,14.0,7.0,319.0,45.0,21.0
NC,2019,15,22,2019-06-02,4.0,32.0,34.0,17.0,13.0,299.0,38.0,30.0
NC,2019,16,23,2019-06-09,5.0,35.0,39.0,15.0,6.0,322.0,44.0,21.0
NC,2019,17,24,2019-06-16,9.0,34.0,41.0,11.0,5.0,338.0,50.0,16.0
NC,2019,18,25,2019-06-23,5.0,41.0,43.0,8.0,3.0,339.0,48.0,11.0
NC,2019,19,26,2019-06-30,7.0,34.0,42.0,13.0,4.0,335.0,49.0,17.0
NC,2019,20,27,2019-07-07,6.0,29.0,33.0,22.0,10.0,303.0,39.0,32.0
NC,2019,21,28,2019-07-14,5.0,29.0,36.0,21.0,9.0,307.0,41.0,30.0
NC,2019,22,29,2019-07-21,6.0,30.0,34.0,21.0,9.0,307.0,40.0,30.0
NC,2019,23,30,2019-07-28,4.0,29.0,30.0,25.0,12.0,289.0,34.0,37.0
NC,2019,24,31,2019-08-04,11.0,27.0,29.0,23.0,10.0,308.0,40.0,33.0
NC,2019,25,32,2019-08-11,10.0,30.0,29.0,21.0,10.0,308.0,39.0,31.0
NC,2019,26,33,2019-08-18,8.0,31.0,35.0,17.0,9.0,316.0,43.0,26.0
NC,2019,27,34,2019-08-25,5.0,31.0,29.0,23.0,12.0,292.0,34.0,35.0
NC,2019,28,35,2019-09-01,7.0,29.0,29.0,20.0,15.0,293.0,36.0,35.0
NC,2019,29,36,2019-09-08,10.0,29.0,31.0,17.0,13.0,308.0,41.0,30.0
NC,2019,30,37,2019-09-15,10.0,29.0,31.0,17.0,13.0,308.0,41.0,30.0
NC,2019,31,38,2019-09-22,10.0,29.0,31.0,17.0,13.0,308.0,41.0,30.0
NC,2019,32,39,2019-09-29,10.0,29.0,31.0,17.0,13.0,308.0,41.0,30.0
NC,2019,33,40,2019-10-06,10.0,29.0,31.0,17.0,13.0,308.0,41.0,30.0
NC,2019,34,41,2019-10-13,10.0,29.0,31.0,17.0,13.0,308.0,41.0,30.0
NC,2019,35,42,2019-10-20,10.0,29.0,31.0,17.0,13.0,308.0,41.0,30.0
NC,2019,36,43,2019-10-27,10.0,29.0,31.0,17.0,13.0,308.0,41.0,30.0
NC,2019,37,44,2019-11-03,10.0,29.0,31.0,17.0,13.0,308.0,41.0,30.0
NC,2020,10,17,2020-04-26,23.0,7.0,70.0,0.0,0.0,416.0,93.0,0.0
NC,2020,11,18,2020-05-03,15.0,13.0,72.0,0.0,0.0,402.0,87.0,0.0
NC,2020,12,19,2020-05-10,18.0,14.0,68.0,0.0,0.0,404.0,86.0,0.0
NC,2020,13,20,2020-05-17,10.0,17.0,70.0,3.0,0.0,387.0,80.0,3.0
NC,2020,14,21,2020-05-24,9.0,22.0,61.0,8.0,0.0,371.0,70.0,8.0
NC,2020,15,22,2020-05-31,9.0,24.0,55.0,10.0,2.0,359.0,64.0,12.0
NC,2020,16,23,2020-06-07,7.0,26.0,52.0,13.0,2.0,349.0,59.0,15.0
NC,2020,17,24,2020-06-14,7.0,26.0,53.0,11.0,3.0,350.0,60.0,14.0
NC,2020,18,25,2020-06-21,14.0,24.0,47.0,11.0,4.0,356.0,61.0,15.0
NC,2020,19,26,2020-06-28,22.0,22.0,44.0,9.0,3.0,373.0,66.0,12.0
NC,2020,20,27,2020-07-05,22.0,21.0,51.0,5.0,1.0,388.0,73.0,6.0
NC,2020,21,28,2020-07-12,23.0,16.0,51.0,7.0,3.0,384.0,74.0,10.0
NC,2020,22,29,2020-07-19,10.0,22.0,47.0,14.0,7.0,339.0,57.0,21.0
NC,2020,23,30,2020-07-26,5.0,25.0,53.0,12.0,5.0,341.0,58.0,17.0
NC,2020,24,31,2020-08-02,5.0,32.0,43.0,14.0,6.0,327.0,48.0,20.0
NC,2020,25,32,2020-08-09,8.0,28.0,46.0,13.0,5.0,339.0,54.0,18.0
NC,2020,26,33,2020-08-16,10.0,24.0,53.0,9.0,4.0,356.0,63.0,13.0
NC,2020,27,34,2020-08-23,12.0,24.0,49.0,10.0,5.0,353.0,61.0,15.0
NC,2020,28,35,2020-08-30,10.0,23.0,48.0,12.0,7.0,342.0,58.0,19.0
NC,2020,29,36,2020-09-06,6.0,30.0,44.0,13.0,7.0,329.0,50.0,20.0
NC,2020,30,37,2020-09-13,10.0,32.0,42.0,10.0,6.0,340.0,52.0,16.0
NC,2020,31,38,2020-09-20,10.0,32.0,42.0,10.0,6.0,340.0,52.0,16.0
NC,2020,32,39,2020-09-27,10.0,32.0,42.0,10.0,6.0,340.0,52.0,16.0
NC,2020,33,40,2020-10-04,10.0,32.0,42.0,10.0,6.0,340.0,52.0,16.0
NC,2020,34,41,2020-10-11,10.0,32.0,42.0,10.0,6.0,340.0,52.0,16.0
NC,2020,35,42,2020-10-18,10.0,32.0,42.0,10.0,6.0,340.0,52.0,16.0
NC,2021,9,16,2021-04-25,20.0,17.0,62.0,1.0,0.0,401.0,82.0,1.0
NC,2021,10,17,2021-05-02,11.0,14.0,70.0,5.0,0.0,387.0,81.0,5.0
NC,2021,11,18,2021-05-09,9.0,17.0,70.0,4.0,0.0,384.0,79.0,4.0
NC,2021,12,19,2021-05-16,15.0,16.0,66.0,3.0,0.0,393.0,81.0,3.0
NC,2021,13,20,2021-05-23,13.0,23.0,56.0,6.0,2.0,372.0,69.0,8.0
NC,2021,14,21,2021-05-30,10.0,23.0,53.0,11.0,3.0,356.0,63.0,14.0
NC,2021,15,22,2021-06-06,17.0,20.0,57.0,6.0,0.0,385.0,74.0,6.0
NC,2021,16,23,2021-06-13,14.0,18.0,64.0,3.0,1.0,387.0,78.0,4.0
NC,2021,17,24,2021-06-20,18.0,19.0,59.0,3.0,1.0,390.0,77.0,4.0
NC,2021,18,25,2021-06-27,16.0,18.0,60.0,4.0,2.0,384.0,76.0,6.0
NC,2021,19,26,2021-07-04,18.0,13.0,67.0,2.0,0.0,401.0,85.0,2.0
NC,2021,20,27,2021-07-11,17.0,21.0,61.0,1.0,0.0,394.0,78.0,1.0
NC,2021,21,28,2021-07-18,15.0,22.0,59.0,3.0,1.0,384.0,74.0,4.0
NC,2021,22,29,2021-07-25,17.0,24.0,57.0,2.0,0.0,389.0,74.0,2.0
NC,2021,23,30,2021-08-01,16.0,22.0,58.0,4.0,0.0,386.0,74.0,4.0
NC,2021,24,31,2021-08-08,18.0,21.0,55.0,5.0,1.0,384.0,73.0,6.0
NC,2021,25,32,2021-08-15,17.0,16.0,63.0,4.0,0.0,393.0,80.0,4.0
NC,2021,26,33,2021-08-22,20.0,17.0,60.0,3.0,0.0,397.0,80.0,3.0
NC,2021,27,34,2021-08-29,20.0,15.0,61.0,3.0,1.0,396.0,81.0,4.0
NC,2021,28,35,2021-09-05,19.0,16.0,62.0,2.0,1.0,396.0,81.0,3.0
NC,2021,29,36,2021-09-12,19.0,16.0,62.0,2.0,1.0,396.0,81.0,3.0
NC,2021,30,37,2021-09-19,19.0,16.0,62.0,2.0,1.0,396.0,81.0,3.0
NC,2021,31,38,2021-09-26,19.0,16.0,62.0,2.0,1.0,396.0,81.0,3.0
NC,2021,32,39,2021-10-03,19.0,16.0,62.0,2.0,1.0,396.0,81.0,3.0
NC,2021,33,40,2021-10-10,19.0,16.0,62.0,2.0,1.0,396.0,81.0,3.0
NC,2021,34,41,2021-10-17,19.0,16.0,62.0,2.0,1.0,396.0,81.0,3.0
NC,2022,9,16,2022-04-24,7.0,12.0,80.0,1.0,0.0,393.0,87.0,1.0
NC,2022,10,17,2022-05-01,15.0,9.0,74.0,1.0,1.0,401.0,89.0,2.0
NC,2022,11,18,2022-05-08,18.0,9.0,73.0,0.0,0.0,409.0,91.0,0.0
NC,2022,12,19,2022-05-15,15.0,11.0,73.0,1.0,0.0,402.0,88.0,1.0
NC,2022,13,20,2022-05-22,13.0,17.0,69.0,1.0,0.0,394.0,82.0,1.0
NC,2022,14,21,2022-05-29,15.0,17.0,65.0,3.0,0.0,392.0,80.0,3.0
NC,2022,15,22,2022-06-05,16.0,24.0,53.0,5.0,2.0,376.0,69.0,7.0
NC,2022,16,23,2022-06-12,6.0,28.0,63.0,2.0,1.0,371.0,69.0,3.0
NC,2022,17,24,2022-06-19,5.0,33.0,44.0,12.0,6.0,330.0,49.0,18.0
NC,2022,18,25,2022-06-26,4.0,28.0,36.0,20.0,12.0,300.0,40.0,32.0
NC,2022,19,26,2022-07-03,2.0,27.0,29.0,21.0,21.0,270.0,31.0,42.0
NC,2022,20,27,2022-07-10,3.0,26.0,28.0,22.0,21.0,270.0,31.0,43.0
NC,2022,21,28,2022-07-17,6.0,22.0,26.0,22.0,24.0,268.0,32.0,46.0
NC,2022,22,29,2022-07-24,6.0,28.0,24.0,21.0,21.0,273.0,30.0,42.0
NC,2022,23,30,2022-07-31,7.0,23.0,28.0,22.0,20.0,280.0,35.0,42.0
NC,2022,24,31,2022-08-07,4.0,28.0,28.0,23.0,17.0,279.0,32.0,40.0
NC,2022,25,32,2022-08-14,7.0,29.0,30.0,19.0,15.0,295.0,37.0,34.0
NC,2022,26,33,2022-08-21,4.0,24.0,33.0,21.0,18.0,284.0,37.0,39.0
NC,2022,27,34,2022-08-28,7.0,28.0,28.0,21.0,16.0,289.0,35.0,37.0
NC,2022,28,35,2022-09-04,4.0,25.0,29.0,22.0,20.0,275.0,33.0,42.0
NC,2022,29,36,2022-09-11,5.0,24.0,27.0,23.0,21.0,272.0,32.0,44.0
NC,2022,30,37,2022-09-18,7.0,25.0,22.0,25.0,21.0,269.0,29.0,46.0
NC,2022,31,38,2022-09-25,7.0,25.0,22.0,25.0,21.0,269.0,29.0,46.0
NC,2022,32,39,2022-10-02,7.0,25.0,22.0,25.0,21.0,269.0,29.0,46.0
NC,2022,33,40,2022-10-09,7.0,25.0,22.0,25.0,21.0,269.0,29.0,46.0
NC,2022,34,41,2022-10-16,7.0,25.0,22.0,25.0,21.0,269.0,29.0,46.0
NC,2023,10,17,2023-04-30,11.0,18.0,71.0,0.0,0.0,393.0,82.0,0.0
NC,2023,11,18,2023-05-07,12.0,20.0,68.0,0.0,0.0,392.0,80.0,0.0
NC,2023,12,19,2023-05-14,9.0,22.0,68.0,1.0,0.0,385.0,77.0,1.0
NC,2023,13,20,2023-05-21,9.0,29.0,60.0,1.0,1.0,375.0,69.0,2.0
NC,2023,14,21,2023-05-28,10.0,21.0,67.0,2.0,0.0,385.0,77.0,2.0
NC,2023,15,22,2023-06-04,13.0,18.0,65.0,3.0,1.0,386.0,78.0,4.0
NC,2023,16,23,2023-06-11,13.0,23.0,60.0,3.0,1.0,381.0,73.0,4.0
NC,2023,17,24,2023-06-18,6.0,26.0,60.0,6.0,2.0,362.0,66.0,8.0
NC,2023,18,25,2023-06-25,10.0,25.0,62.0,2.0,1.0,378.0,72.0,3.0
NC,2023,19,26,2023-07-02,8.0,20.0,61.0,11.0,0.0,366.0,69.0,11.0
NC,2023,20,27,2023-07-09,9.0,17.0,72.0,2.0,0.0,388.0,81.0,2.0
NC,2023,21,28,2023-07-16,12.0,14.0,69.0,5.0,0.0,388.0,81.0,5.0
