state_alpha,season,week,cal_week,week_ending,EXCELLENT,FAIR,GOOD,POOR,VERY POOR,INDEX,GE,PVP
ND,2025,37,20,2025-05-18,1.0,34.0,40.0,20.0,5.0,312.0,41.0,25.0
ND,2025,38,21,2025-05-25,1.0,31.0,41.0,18.0,9.0,307.0,42.0,27.0
ND,2025,39,22,2025-06-01,0.0,31.0,40.0,21.0,8.0,303.0,40.0,29.0
ND,2025,40,23,2025-06-08,0.0,22.0,42.0,26.0,10.0,296.0,42.0,36.0
ND,2025,41,24,2025-06-15,1.0,27.0,40.0,25.0,7.0,303.0,41.0,32.0
ND,2025,42,25,2025-06-22,2.0,24.0,43.0,24.0,7.0,309.0,45.0,31.0
ND,2025,43,26,2025-06-29,1.0,22.0,44.0,22.0,11.0,302.0,45.0,33.0
ND,2025,44,27,2025-07-06,1.0,22.0,45.0,19.0,13.0,302.0,46.0,32.0
ND,2025,45,28,2025-07-13,1.0,21.0,50.0,17.0,11.0,313.0,51.0,28.0
ND,2025,46,29,2025-07-20,2.0,21.0,51.0,24.0,2.0,327.0,53.0,26.0
ND,2025,47,30,2025-07-27,2.0,23.0,48.0,22.0,5.0,320.0,50.0,27.0
ND,2025,48,31,2025-08-03,2.0,25.0,49.0,17.0,7.0,322.0,51.0,24.0
ND,2025,49,32,2025-08-10,1.0,23.0,57.0,11.0,8.0,332.0,58.0,19.0
ND,2025,50,33,2025-08-17,1.0,28.0,48.0,15.0,8.0,319.0,49.0,23.0
ND,2026,11,46,2025-11-16,2.0,31.0,48.0,15.0,4.0,329.0,50.0,19.0
ND,2026,12,47,2025-11-23,3.0,29.0,47.0,16.0,5.0,327.0,50.0,21.0
NE,2016,7,42,2015-10-18,7.0,32.0,55.0,6.0,0.0,363.0,62.0,6.0
NE,2016,8,43,2015-10-25,8.0,34.0,53.0,5.0,0.0,364.0,61.0,5.0
NE,2016,9,44,2015-11-01,8.0,32.0,55.0,5.0,0.0,366.0,63.0,5.0
NE,2016,10,45,2015-11-08,8.0,31.0,56.0,5.0,0.0,367.0,64.0,5.0
NE,2016,11,46,2015-11-15,8.0,31.0,56.0,5.0,0.0,367.0,64.0,5.0
NE,2016,12,47,2015-11-22,9.0,31.0,54.0,6.0,0.0,366.0,63.0,6.0
NE,2016,13,48,2015-11-29,9.0,31.0,54.0,6.0,0.0,366.0,63.0,6.0
NE,2016,21,4,2016-01-31,10.0,41.0,46.0,3.0,0.0,363.0,56.0,3.0
NE,2016,25,8,2016-02-28,10.0,38.0,49.0,3.0,0.0,366.0,59.0,3.0
NE,2016,30,13,2016-04-03,9.0,37.0,51.0,3.0,0.0,366.0,60.0,3.0
NE,2016,31,14,2016-04-10,7.0,40.0,50.0,3.0,0.0,361.0,57.0,3.0
NE,2016,32,15,2016-04-17,9.0,40.0,48.0,3.0,0.0,363.0,57.0,3.0
NE,2016,33,16,2016-04-24,10.0,36.0,50.0,4.0,0.0,366.0,60.0,4.0
NE,2016,34,17,2016-05-01,11.0,35.0,50.0,4.0,0.0,368.0,61.0,4.0
NE,2016,35,18,2016-05-08,11.0,31.0,55.0,3.0,0.0,374.0,66.0,3.0
NE,2016,36,19,2016-05-15,12.0,30.0,55.0,3.0,0.0,376.0,67.0,3.0
NE,2016,37,20,2016-05-22,11.0,29.0,55.0,5.0,0.0,372.0,66.0,5.0
NE,2016,38,21,2016-05-29,11.0,29.0,54.0,5.0,1.0,369.0,65.0,6.0
NE,2016,39,22,2016-06-05,12.0,26.0,52.0,8.0,2.0,364.0,64.0,10.0
NE,2016,40,23,2016-06-12,12.0,25.0,52.0,9.0,2.0,363.0,64.0,11.0
NE,2016,41,24,2016-06-19,12.0,26.0,50.0,9.0,3.0,359.0,62.0,12.0
NE,2016,42,25,2016-06-26,13.0,25.0,50.0,9.0,3.0,361.0,63.0,12.0
NE,2016,43,26,2016-07-03,14.0,25.0,49.0,9.0,3.0,362.0,63.0,12.0
NE,2016,44,27,2016-07-10,13.0,25.0,51.0,8.0,3.0,363.0,64.0,11.0
NE,2016,45,28,2016-07-17,14.0,24.0,51.0,8.0,3.0,365.0,65.0,11.0
NE,2016,46,29,2016-07-24,15.0,24.0,50.0,8.0,3.0,366.0,65.0,11.0
NE,2016,47,30,2016-07-31,15.0,24.0,50.0,8.0,3.0,366.0,65.0,11.0
NE,2017,5,40,2016-10-09,16.0,25.0,49.0,6.0,4.0,367.0,65.0,10.0
NE,2017,6,41,2016-10-16,10.0,27.0,56.0,5.0,2.0,367.0,66.0,7.0
NE,2017,7,42,2016-10-23,7.0,29.0,58.0,5.0,1.0,365.0,65.0,6.0
NE,2017,8,43,2016-10-30,7.0,31.0,54.0,7.0,1.0,359.0,61.0,8.0
NE,2017,9,44,2016-11-06,6.0,33.0,49.0,10.0,2.0,347.0,55.0,12.0
NE,2017,10,45,2016-11-13,5.0,35.0,48.0,10.0,2.0,344.0,53.0,12.0
NE,2017,11,46,2016-11-20,5.0,34.0,49.0,10.0,2.0,345.0,54.0,12.0
NE,2017,12,47,2016-11-27,5.0,34.0,48.0,11.0,2.0,343.0,53.0,13.0
NE,2017,21,4,2017-01-29,4.0,44.0,43.0,8.0,1.0,341.0,47.0,9.0
NE,2017,25,8,2017-02-26,4.0,46.0,40.0,8.0,2.0,336.0,44.0,10.0
NE,2017,29,12,2017-03-26,4.0,49.0,35.0,10.0,2.0,329.0,39.0,12.0
NE,2017,30,13,2017-04-02,5.0,42.0,42.0,9.0,2.0,339.0,47.0,11.0
NE,2017,31,14,2017-04-09,7.0,42.0,41.0,9.0,1.0,344.0,48.0,10.0
NE,2017,32,15,2017-04-16,7.0,38.0,46.0,8.0,1.0,350.0,53.0,9.0
NE,2017,33,16,2017-04-23,7.0,37.0,47.0,8.0,1.0,351.0,54.0,9.0
NE,2017,34,17,2017-04-30,4.0,36.0,46.0,12.0,2.0,338.0,50.0,14.0
NE,2017,35,18,2017-05-07,5.0,47.0,31.0,15.0,2.0,322.0,36.0,17.0
NE,2017,36,19,2017-05-14,5.0,40.0,41.0,12.0,2.0,335.0,46.0,14.0
NE,2017,37,20,2017-05-21,4.0,41.0,41.0,12.0,2.0,333.0,45.0,14.0
NE,2017,38,21,2017-05-28,8.0,41.0,39.0,10.0,2.0,341.0,47.0,12.0
NE,2017,39,22,2017-06-04,8.0,38.0,44.0,9.0,1.0,349.0,52.0,10.0
NE,2017,40,23,2017-06-11,8.0,36.0,43.0,10.0,3.0,343.0,51.0,13.0
NE,2017,41,24,2017-06-18,10.0,36.0,41.0,10.0,3.0,345.0,51.0,13.0
NE,2017,42,25,2017-06-25,6.0,36.0,42.0,13.0,3.0,335.0,48.0,16.0
NE,2017,43,26,2017-07-02,7.0,35.0,43.0,12.0,3.0,339.0,50.0,15.0
NE,2017,44,27,2017-07-09,6.0,36.0,43.0,12.0,3.0,337.0,49.0,15.0
NE,2018,7,42,2017-10-22,9.0,33.0,45.0,10.0,3.0,347.0,54.0,13.0
NE,2018,8,43,2017-10-29,10.0,33.0,45.0,9.0,3.0,350.0,55.0,12.0
NE,2018,9,44,2017-11-05,11.0,27.0,51.0,8.0,3.0,359.0,62.0,11.0
NE,2018,10,45,2017-11-12,9.0,29.0,54.0,6.0,2.0,362.0,63.0,8.0
NE,2018,11,46,2017-11-19,7.0,33.0,49.0,9.0,2.0,350.0,56.0,11.0
NE,2018,12,47,2017-11-26,7.0,31.0,52.0,8.0,2.0,354.0,59.0,10.0
NE,2018,17,52,2017-01-01,5.0,44.0,41.0,8.0,2.0,339.0,46.0,10.0
NE,2018,17,52,2017-12-31,6.0,29.0,58.0,5.0,2.0,361.0,64.0,7.0
NE,2018,21,4,2018-01-28,8.0,44.0,40.0,7.0,1.0,347.0,48.0,8.0
NE,2018,25,8,2018-02-25,5.0,52.0,38.0,5.0,0.0,343.0,43.0,5.0
NE,2018,29,12,2018-03-25,10.0,42.0,41.0,6.0,1.0,353.0,51.0,7.0
NE,2018,30,13,2018-04-01,12.0,43.0,39.0,5.0,1.0,356.0,51.0,6.0
NE,2018,31,14,2018-04-08,12.0,34.0,46.0,7.0,1.0,361.0,58.0,8.0
NE,2018,32,15,2018-04-15,12.0,38.0,43.0,6.0,1.0,359.0,55.0,7.0
NE,2018,33,16,2018-04-22,10.0,37.0,46.0,6.0,1.0,358.0,56.0,7.0
NE,2018,34,17,2018-04-29,13.0,30.0,50.0,6.0,1.0,368.0,63.0,7.0
NE,2018,35,18,2018-05-06,10.0,32.0,51.0,6.0,1.0,363.0,61.0,7.0
NE,2018,36,19,2018-05-13,10.0,29.0,54.0,6.0,1.0,366.0,64.0,7.0
NE,2018,37,20,2018-05-20,11.0,31.0,51.0,6.0,1.0,365.0,62.0,7.0
NE,2018,38,21,2018-05-27,14.0,25.0,53.0,7.0,1.0,372.0,67.0,8.0
NE,2018,39,22,2018-06-03,16.0,27.0,49.0,7.0,1.0,372.0,65.0,8.0
NE,2018,40,23,2018-06-10,16.0,23.0,52.0,7.0,2.0,373.0,68.0,9.0
NE,2018,41,24,2018-06-17,9.0,29.0,52.0,8.0,2.0,358.0,61.0,10.0
NE,2018,42,25,2018-06-24,9.0,21.0,58.0,8.0,4.0,360.0,67.0,12.0
NE,2018,43,26,2018-07-01,13.0,26.0,52.0,7.0,2.0,367.0,65.0,9.0
NE,2018,44,27,2018-07-08,14.0,19.0,55.0,7.0,5.0,366.0,69.0,12.0
NE,2018,45,28,2018-07-15,17.0,24.0,47.0,7.0,5.0,364.0,64.0,12.0
NE,2019,6,41,2018-10-14,20.0,21.0,45.0,9.0,5.0,366.0,65.0,14.0
NE,2019,7,42,2018-10-21,17.0,25.0,50.0,6.0,2.0,374.0,67.0,8.0
NE,2019,8,43,2018-10-28,21.0,21.0,50.0,6.0,2.0,382.0,71.0,8.0
NE,2019,9,44,2018-11-04,20.0,22.0,50.0,6.0,2.0,380.0,70.0,8.0
NE,2019,10,45,2018-11-11,21.0,22.0,48.0,7.0,2.0,379.0,69.0,9.0
NE,2019,11,46,2018-11-18,19.0,23.0,51.0,5.0,2.0,380.0,70.0,7.0
NE,2019,12,47,2018-11-25,20.0,25.0,46.0,7.0,2.0,375.0,66.0,9.0
NE,2019,25,8,2019-02-24,9.0,37.0,51.0,2.0,1.0,365.0,60.0,3.0
NE,2019,29,12,2019-03-24,8.0,34.0,53.0,4.0,1.0,363.0,61.0,5.0
NE,2019,30,13,2019-03-31,6.0,26.0,63.0,4.0,1.0,369.0,69.0,5.0
NE,2019,31,14,2019-04-07,8.0,21.0,66.0,4.0,1.0,376.0,74.0,5.0
NE,2019,32,15,2019-04-14,4.0,27.0,64.0,4.0,1.0,366.0,68.0,5.0
NE,2019,33,16,2019-04-21,6.0,27.0,63.0,3.0,1.0,370.0,69.0,4.0
NE,2019,34,17,2019-04-28,3.0,28.0,65.0,3.0,1.0,366.0,68.0,4.0
NE,2019,35,18,2019-05-05,7.0,25.0,64.0,3.0,1.0,373.0,71.0,4.0
NE,2019,36,19,2019-05-12,9.0,29.0,58.0,3.0,1.0,371.0,67.0,4.0
NE,2019,37,20,2019-05-19,12.0,26.0,57.0,4.0,1.0,375.0,69.0,5.0
NE,2019,38,21,2019-05-26,11.0,26.0,59.0,3.0,1.0,376.0,70.0,4.0
NE,2019,39,22,2019-06-02,19.0,25.0,48.0,6.0,2.0,376.0,67.0,8.0
NE,2019,40,23,2019-06-09,19.0,24.0,50.0,5.0,2.0,379.0,69.0,7.0
NE,2019,41,24,2019-06-16,26.0,23.0,45.0,5.0,1.0,390.0,71.0,6.0
NE,2019,42,25,2019-06-23,26.0,24.0,44.0,5.0,1.0,389.0,70.0,6.0
NE,2019,43,26,2019-06-30,28.0,21.0,45.0,5.0,1.0,394.0,73.0,6.0
NE,2019,44,27,2019-07-07,20.0,22.0,50.0,6.0,2.0,380.0,70.0,8.0
NE,2019,45,28,2019-07-14,18.0,20.0,55.0,5.0,2.0,382.0,73.0,7.0
NE,2019,46,29,2019-07-21,17.0,14.0,65.0,3.0,1.0,394.0,82.0,4.0
NE,2019,47,30,2019-07-28,24.0,18.0,50.0,5.0,3.0,387.0,74.0,8.0
NE,2020,8,43,2019-10-27,13.0,28.0,48.0,8.0,3.0,360.0,61.0,11.0
NE,2020,9,44,2019-11-03,19.0,22.0,53.0,5.0,1.0,384.0,72.0,6.0
NE,2020,10,45,2019-11-10,13.0,27.0,50.0,8.0,2.0,364.0,63.0,10.0
NE,2020,11,46,2019-11-17,17.0,25.0,53.0,3.0,2.0,380.0,70.0,5.0
NE,2020,12,47,2019-11-24,21.0,22.0,53.0,2.0,2.0,389.0,74.0,4.0
NE,2020,13,48,2019-12-01,19.0,26.0,49.0,4.0,2.0,379.0,68.0,6.0
NE,2020,14,49,2019-12-08,15.0,24.0,57.0,3.0,1.0,382.0,72.0,4.0
NE,2020,30,13,2020-03-29,8.0,16.0,71.0,4.0,1.0,381.0,79.0,5.0
NE,2020,31,14,2020-04-05,10.0,17.0,67.0,5.0,1.0,380.0,77.0,6.0
NE,2020,32,15,2020-04-12,6.0,18.0,69.0,6.0,1.0,373.0,75.0,7.0
NE,2020,33,16,2020-04-19,8.0,21.0,61.0,8.0,2.0,365.0,69.0,10.0
NE,2020,34,17,2020-04-26,7.0,27.0,57.0,8.0,1.0,361.0,64.0,9.0
NE,2020,35,18,2020-05-03,7.0,23.0,60.0,8.0,2.0,362.0,67.0,10.0
NE,2020,36,19,2020-05-10,8.0,22.0,59.0,9.0,2.0,362.0,67.0,11.0
NE,2020,37,20,2020-05-17,8.0,22.0,59.0,9.0,2.0,362.0,67.0,11.0
NE,2020,38,21,2020-05-24,6.0,22.0,64.0,7.0,1.0,367.0,70.0,8.0
NE,2020,39,22,2020-05-31,7.0,24.0,57.0,10.0,2.0,357.0,64.0,12.0
NE,2020,40,23,2020-06-07,7.0,22.0,59.0,10.0,2.0,359.0,66.0,12.0
NE,2020,41,24,2020-06-14,5.0,45.0,38.0,9.0,3.0,333.0,43.0,12.0
NE,2020,42,25,2020-06-21,4.0,25.0,58.0,10.0,3.0,350.0,62.0,13.0
NE,2020,43,26,2020-06-28,4.0,29.0,52.0,12.0,3.0,342.0,56.0,15.0
NE,2020,44,27,2020-07-05,3.0,32.0,47.0,14.0,4.0,331.0,50.0,18.0
NE,2020,45,28,2020-07-12,3.0,38.0,42.0,13.0,4.0,327.0,45.0,17.0
NE,2021,7,42,2020-10-18,4.0,38.0,37.0,16.0,5.0,319.0,41.0,21.0
NE,2021,8,43,2020-10-25,3.0,36.0,40.0,16.0,5.0,320.0,43.0,21.0
NE,2021,9,44,2020-11-01,4.0,37.0,37.0,17.0,5.0,318.0,41.0,22.0
NE,2021,10,45,2020-11-08,3.0,36.0,40.0,17.0,4.0,321.0,43.0,21.0
NE,2021,11,46,2020-11-15,3.0,37.0,36.0,19.0,5.0,313.0,39.0,24.0
NE,2021,12,47,2020-11-22,3.0,41.0,36.0,16.0,4.0,318.0,39.0,20.0
NE,2021,13,48,2020-11-29,2.0,39.0,33.0,20.0,6.0,305.0,35.0,26.0
NE,2021,20,3,2021-01-24,1.0,48.0,33.0,12.0,6.0,311.0,34.0,18.0
NE,2021,24,7,2021-02-21,1.0,44.0,33.0,13.0,9.0,304.0,34.0,22.0
NE,2021,29,12,2021-03-28,2.0,45.0,36.0,12.0,5.0,318.0,38.0,17.0
NE,2021,30,13,2021-04-04,2.0,43.0,38.0,12.0,5.0,320.0,40.0,17.0
NE,2021,31,14,2021-04-11,2.0,38.0,41.0,13.0,6.0,320.0,43.0,19.0
NE,2021,32,15,2021-04-18,3.0,40.0,40.0,12.0,5.0,324.0,43.0,17.0
NE,2021,33,16,2021-04-25,2.0,41.0,38.0,13.0,6.0,317.0,40.0,19.0
NE,2021,34,17,2021-05-02,3.0,40.0,39.0,12.0,6.0,321.0,42.0,18.0
NE,2021,35,18,2021-05-09,4.0,42.0,37.0,12.0,5.0,323.0,41.0,17.0
NE,2021,36,19,2021-05-16,6.0,38.0,42.0,10.0,4.0,336.0,48.0,14.0
NE,2021,37,20,2021-05-23,4.0,40.0,44.0,10.0,2.0,338.0,48.0,12.0
NE,2021,38,21,2021-05-30,9.0,33.0,44.0,9.0,5.0,343.0,53.0,14.0
NE,2021,39,22,2021-06-06,10.0,32.0,46.0,9.0,3.0,351.0,56.0,12.0
NE,2021,40,23,2021-06-13,10.0,31.0,48.0,8.0,3.0,354.0,58.0,11.0
NE,2021,41,24,2021-06-20,9.0,31.0,50.0,8.0,2.0,356.0,59.0,10.0
NE,2021,42,25,2021-06-27,10.0,30.0,48.0,9.0,3.0,353.0,58.0,12.0
NE,2021,43,26,2021-07-04,13.0,24.0,52.0,8.0,3.0,364.0,65.0,11.0
NE,2021,44,27,2021-07-11,11.0,30.0,47.0,8.0,4.0,353.0,58.0,12.0
NE,2021,45,28,2021-07-18,10.0,30.0,49.0,9.0,2.0,356.0,59.0,11.0
NE,2022,6,41,2021-10-17,12.0,26.0,51.0,9.0,2.0,362.0,63.0,11.0
NE,2022,7,42,2021-10-24,8.0,30.0,51.0,9.0,2.0,354.0,59.0,11.0
NE,2022,8,43,2021-10-31,8.0,31.0,48.0,10.0,3.0,348.0,56.0,13.0
NE,2022,9,44,2021-11-07,8.0,31.0,47.0,11.0,3.0,346.0,55.0,14.0
NE,2022,10,45,2021-11-14,10.0,28.0,50.0,10.0,2.0,356.0,60.0,12.0
NE,2022,11,46,2021-11-21,11.0,24.0,52.0,10.0,3.0,358.0,63.0,13.0
NE,2022,12,47,2021-11-28,12.0,23.0,52.0,11.0,2.0,361.0,64.0,13.0
NE,2022,17,52,2021-01-03,1.0,48.0,36.0,11.0,4.0,319.0,37.0,15.0
NE,2022,20,3,2022-01-23,3.0,45.0,33.0,11.0,8.0,312.0,36.0,19.0
NE,2022,24,7,2022-02-20,3.0,46.0,33.0,12.0,6.0,315.0,36.0,18.0
NE,2022,29,12,2022-03-27,3.0,47.0,24.0,16.0,10.0,294.0,27.0,26.0
NE,2022,30,13,2022-04-03,4.0,51.0,23.0,15.0,7.0,302.0,27.0,22.0
NE,2022,31,14,2022-04-10,3.0,46.0,29.0,14.0,8.0,305.0,32.0,22.0
NE,2022,32,15,2022-04-17,2.0,46.0,25.0,17.0,10.0,292.0,27.0,27.0
NE,2022,33,16,2022-04-24,3.0,44.0,21.0,18.0,14.0,281.0,24.0,32.0
NE,2022,34,17,2022-05-01,1.0,36.0,24.0,21.0,18.0,269.0,25.0,39.0
NE,2022,35,18,2022-05-08,4.0,36.0,29.0,17.0,14.0,292.0,33.0,31.0
NE,2022,36,19,2022-05-15,2.0,41.0,26.0,18.0,13.0,286.0,28.0,31.0
NE,2022,37,20,2022-05-22,6.0,28.0,25.0,21.0,20.0,276.0,31.0,41.0
NE,2022,38,21,2022-05-29,4.0,38.0,25.0,17.0,16.0,284.0,29.0,33.0
NE,2022,39,22,2022-06-05,5.0,34.0,24.0,17.0,20.0,277.0,29.0,37.0
NE,2022,40,23,2022-06-12,4.0,34.0,25.0,18.0,19.0,277.0,29.0,37.0
NE,2022,41,24,2022-06-19,3.0,41.0,22.0,19.0,15.0,279.0,25.0,34.0
NE,2022,42,25,2022-06-26,3.0,44.0,19.0,18.0,16.0,275.0,22.0,34.0
NE,2022,43,26,2022-07-03,2.0,38.0,15.0,17.0,28.0,246.0,17.0,45.0
NE,2022,44,27,2022-07-10,1.0,39.0,16.0,24.0,20.0,254.0,17.0,44.0
NE,2022,45,28,2022-07-17,3.0,36.0,20.0,22.0,19.0,266.0,23.0,41.0
NE,2023,6,41,2022-10-16,1.0,36.0,28.0,19.0,16.0,279.0,29.0,35.0
NE,2023,7,42,2022-10-23,1.0,34.0,30.0,20.0,15.0,282.0,31.0,35.0
NE,2023,8,43,2022-10-30,1.0,40.0,21.0,23.0,15.0,270.0,22.0,38.0
NE,2023,9,44,2022-11-06,3.0,40.0,21.0,19.0,17.0,274.0,24.0,36.0
NE,2023,10,45,2022-11-13,2.0,40.0,20.0,19.0,19.0,267.0,22.0,38.0
NE,2023,11,46,2022-11-20,1.0,39.0,20.0,20.0,20.0,262.0,21.0,40.0
NE,2023,12,47,2022-11-27,1.0,41.0,19.0,23.0,16.0,266.0,20.0,39.0
NE,2023,17,52,2022-01-02,2.0,42.0,37.0,11.0,8.0,314.0,39.0,19.0
NE,2023,21,4,2023-01-29,2.0,38.0,20.0,26.0,14.0,270.0,22.0,40.0
NE,2023,25,8,2023-02-26,1.0,41.0,18.0,29.0,11.0,269.0,19.0,40.0
NE,2023,29,12,2023-03-26,3.0,35.0,19.0,32.0,11.0,271.0,22.0,43.0
NE,2023,30,13,2023-04-02,3.0,40.0,19.0,30.0,8.0,279.0,22.0,38.0
NE,2023,31,14,2023-04-09,3.0,36.0,20.0,31.0,10.0,275.0,23.0,41.0
NE,2023,32,15,2023-04-16,1.0,39.0,20.0,28.0,12.0,270.0,21.0,40.0
NE,2023,33,16,2023-04-23,2.0,37.0,19.0,27.0,15.0,266.0,21.0,42.0
NE,2023,34,17,2023-04-30,2.0,35.0,12.0,33.0,18.0,247.0,14.0,51.0
NE,2023,35,18,2023-05-07,0.0,37.0,12.0,33.0,18.0,243.0,12.0,51.0
NE,2023,36,19,2023-05-14,1.0,34.0,16.0,32.0,17.0,252.0,17.0,49.0
NE,2023,37,20,2023-05-21,1.0,32.0,31.0,19.0,17.0,280.0,32.0,36.0
NE,2023,38,21,2023-05-28,3.0,24.0,22.0,28.0,23.0,254.0,25.0,51.0
NE,2023,39,22,2023-06-04,1.0,28.0,27.0,25.0,19.0,266.0,28.0,44.0
NE,2023,40,23,2023-06-11,2.0,33.0,27.0,21.0,17.0,276.0,29.0,38.0
NE,2023,41,24,2023-06-18,3.0,31.0,32.0,19.0,15.0,289.0,35.0,34.0
NE,2023,42,25,2023-06-25,4.0,30.0,36.0,17.0,13.0,301.0,40.0,30.0
NE,2023,43,26,2023-07-02,2.0,28.0,42.0,20.0,8.0,310.0,44.0,28.0
NE,2023,44,27,2023-07-09,3.0,39.0,31.0,19.0,8.0,302.0,34.0,27.0
NE,2023,45,28,2023-07-16,4.0,40.0,29.0,19.0,8.0,302.0,33.0,27.0
NE,2023,46,29,2023-07-23,5.0,29.0,29.0,26.0,11.0,291.0,34.0,37.0
NE,2024,6,41,2023-10-15,9.0,41.0,30.0,13.0,7.0,321.0,39.0,20.0
NE,2024,7,42,2023-10-22,9.0,39.0,34.0,14.0,4.0,330.0,43.0,18.0
NE,2024,8,43,2023-10-29,9.0,38.0,32.0,15.0,6.0,323.0,41.0,21.0
NE,2024,9,44,2023-11-05,11.0,35.0,39.0,12.0,3.0,343.0,50.0,15.0
NE,2024,10,45,2023-11-12,11.0,36.0,35.0,13.0,5.0,334.0,46.0,18.0
NE,2024,11,46,2023-11-19,16.0,37.0,38.0,7.0,2.0,359.0,54.0,9.0
NE,2024,12,47,2023-11-26,9.0,37.0,40.0,11.0,3.0,341.0,49.0,14.0
NE,2024,17,52,2023-01-01,2.0,46.0,16.0,26.0,10.0,274.0,18.0,36.0
NE,2024,17,52,2023-12-31,13.0,36.0,35.0,12.0,4.0,341.0,48.0,16.0
NE,2024,21,4,2024-01-28,11.0,25.0,58.0,4.0,2.0,372.0,69.0,6.0
NE,2024,25,8,2024-02-25,12.0,33.0,48.0,5.0,2.0,363.0,60.0,7.0
NE,2024,29,12,2024-03-24,12.0,28.0,54.0,4.0,2.0,370.0,66.0,6.0
NE,2024,30,13,2024-03-31,15.0,30.0,50.0,3.0,2.0,373.0,65.0,5.0
NE,2024,31,14,2024-04-07,12.0,26.0,56.0,4.0,2.0,372.0,68.0,6.0
NE,2024,32,15,2024-04-14,14.0,26.0,56.0,3.0,1.0,379.0,70.0,4.0
NE,2024,33,16,2024-04-21,16.0,27.0,52.0,3.0,2.0,377.0,68.0,5.0
NE,2024,34,17,2024-04-28,15.0,30.0,48.0,5.0,2.0,369.0,63.0,7.0
NE,2024,35,18,2024-05-05,13.0,28.0,54.0,4.0,1.0,374.0,67.0,5.0
NE,2024,36,19,2024-05-12,17.0,18.0,62.0,2.0,1.0,392.0,79.0,3.0
NE,2024,37,20,2024-05-19,13.0,19.0,63.0,4.0,1.0,383.0,76.0,5.0
NE,2024,38,21,2024-05-26,20.0,24.0,51.0,4.0,1.0,385.0,71.0,5.0
NE,2024,39,22,2024-06-02,15.0,27.0,53.0,4.0,1.0,377.0,68.0,5.0
NE,2024,40,23,2024-06-09,32.0,18.0,40.0,7.0,3.0,391.0,72.0,10.0
NE,2024,41,24,2024-06-16,32.0,25.0,40.0,3.0,0.0,401.0,72.0,3.0
NE,2024,42,25,2024-06-23,19.0,26.0,50.0,4.0,1.0,382.0,69.0,5.0
NE,2024,43,26,2024-06-30,22.0,25.0,45.0,6.0,2.0,379.0,67.0,8.0
NE,2024,44,27,2024-07-07,23.0,25.0,46.0,4.0,2.0,384.0,69.0,6.0
NE,2024,45,28,2024-07-14,18.0,25.0,50.0,5.0,2.0,377.0,68.0,7.0
NE,2025,7,42,2024-10-20,6.0,36.0,34.0,19.0,5.0,317.0,40.0,24.0
NE,2025,8,43,2024-10-27,3.0,37.0,31.0,20.0,9.0,299.0,34.0,29.0
NE,2025,9,44,2024-11-03,5.0,28.0,32.0,25.0,10.0,297.0,37.0,35.0
NE,2025,10,45,2024-11-10,5.0,44.0,35.0,13.0,3.0,326.0,40.0,16.0
NE,2025,11,46,2024-11-17,6.0,39.0,28.0,20.0,7.0,306.0,34.0,27.0
NE,2025,12,47,2024-11-24,3.0,33.0,45.0,12.0,7.0,325.0,48.0,19.0
NE,2025,18,1,2025-01-05,1.0,47.0,26.0,20.0,6.0,296.0,27.0,26.0
NE,2025,22,5,2025-02-02,0.0,41.0,25.0,25.0,9.0,282.0,25.0,34.0
NE,2025,26,9,2025-03-02,1.0,39.0,22.0,19.0,19.0,267.0,23.0,38.0
NE,2025,30,13,2025-03-30,1.0,36.0,29.0,17.0,17.0,280.0,30.0,34.0
NE,2025,31,14,2025-04-06,2.0,30.0,35.0,15.0,18.0,288.0,37.0,33.0
NE,2025,32,15,2025-04-13,0.0,30.0,30.0,18.0,22.0,268.0,30.0,40.0
NE,2025,33,16,2025-04-20,1.0,30.0,29.0,17.0,23.0,268.0,30.0,40.0
NE,2025,34,17,2025-04-27,2.0,35.0,31.0,15.0,17.0,286.0,33.0,32.0
NE,2025,35,18,2025-05-04,4.0,30.0,29.0,16.0,21.0,279.0,33.0,37.0
NE,2025,36,19,2025-05-11,4.0,24.0,26.0,19.0,27.0,261.0,30.0,46.0
NE,2025,37,20,2025-05-18,1.0,31.0,27.0,21.0,20.0,268.0,28.0,41.0
NE,2025,38,21,2025-05-25,1.0,28.0,18.0,26.0,27.0,240.0,19.0,53.0
NE,2025,39,22,2025-06-01,3.0,29.0,20.0,22.0,26.0,252.0,23.0,48.0
NE,2025,40,23,2025-06-08,1.0,44.0,42.0,11.0,2.0,329.0,43.0,13.0
NE,2025,41,24,2025-06-15,1.0,30.0,41.0,18.0,10.0,305.0,42.0,28.0
NE,2025,42,25,2025-06-22,1.0,30.0,39.0,20.0,10.0,301.0,40.0,30.0
NE,2025,43,26,2025-06-29,1.0,30.0,30.0,22.0,17.0,276.0,31.0,39.0
NE,2025,44,27,2025-07-06,4.0,31.0,56.0,7.0,2.0,353.0,60.0,9.0
NE,2025,45,28,2025-07-13,4.0,34.0,50.0,9.0,3.0,343.0,54.0,12.0
NE,2025,46,29,2025-07-20,1.0,27.0,50.0,17.0,5.0,325.0,51.0,22.0
NE,2026,11,46,2025-11-16,16.0,37.0,38.0,7.0,2.0,359.0,54.0,9.0
NE,2026,12,47,2025-11-23,7.0,33.0,47.0,10.0,3.0,345.0,54.0,13.0
NJ,2016,30,13,2016-04-03,7.0,19.0,74.0,0.0,0.0,388.0,81.0,0.0
