state_alpha,season,week,cal_week,week_ending,EXCELLENT,FAIR,GOOD,POOR,VERY POOR,INDEX,GE,PVP
CO,2016,10,21,2016-05-29,5.0,5.0,90.0,0.0,0.0,400.0,95.0,0.0
CO,2016,11,22,2016-06-05,7.0,6.0,87.0,0.0,0.0,401.0,94.0,0.0
CO,2016,12,23,2016-06-12,9.0,6.0,85.0,0.0,0.0,403.0,94.0,0.0
CO,2016,13,24,2016-06-19,9.0,8.0,83.0,0.0,0.0,401.0,92.0,0.0
CO,2016,14,25,2016-06-26,8.0,8.0,84.0,0.0,0.0,400.0,92.0,0.0
CO,2016,15,26,2016-07-03,9.0,7.0,84.0,0.0,0.0,402.0,93.0,0.0
CO,2016,16,27,2016-07-10,8.0,7.0,85.0,0.0,0.0,401.0,93.0,0.0
CO,2016,17,28,2016-07-17,8.0,8.0,84.0,0.0,0.0,400.0,92.0,0.0
CO,2016,18,29,2016-07-24,8.0,8.0,84.0,0.0,0.0,400.0,92.0,0.0
CO,2016,19,30,2016-07-31,8.0,8.0,84.0,0.0,0.0,400.0,92.0,0.0
CO,2016,20,31,2016-08-07,8.0,8.0,84.0,0.0,0.0,400.0,92.0,0.0
CO,2016,21,32,2016-08-14,8.0,8.0,84.0,0.0,0.0,400.0,92.0,0.0
CO,2016,22,33,2016-08-21,8.0,8.0,84.0,0.0,0.0,400.0,92.0,0.0
CO,2016,23,34,2016-08-28,9.0,8.0,83.0,0.0,0.0,401.0,92.0,0.0
CO,2016,24,35,2016-09-04,9.0,8.0,83.0,0.0,0.0,401.0,92.0,0.0
CO,2016,25,36,2016-09-11,9.0,8.0,83.0,0.0,0.0,401.0,92.0,0.0
CO,2017,9,20,2017-05-21,3.0,6.0,90.0,1.0,0.0,395.0,93.0,1.0
CO,2017,10,21,2017-05-28,3.0,6.0,90.0,1.0,0.0,395.0,93.0,1.0
CO,2017,11,22,2017-06-04,1.0,5.0,94.0,0.0,0.0,396.0,95.0,0.0
CO,2017,12,23,2017-06-11,3.0,26.0,71.0,0.0,0.0,377.0,74.0,0.0
CO,2017,13,24,2017-06-18,3.0,25.0,72.0,0.0,0.0,378.0,75.0,0.0
CO,2017,14,25,2017-06-25,3.0,17.0,79.0,1.0,0.0,384.0,82.0,1.0
CO,2017,15,26,2017-07-02,3.0,15.0,80.0,2.0,0.0,384.0,83.0,2.0
CO,2017,16,27,2017-07-09,2.0,21.0,73.0,4.0,0.0,373.0,75.0,4.0
CO,2017,17,28,2017-07-16,2.0,25.0,70.0,3.0,0.0,371.0,72.0,3.0
CO,2017,18,29,2017-07-23,5.0,20.0,73.0,2.0,0.0,381.0,78.0,2.0
CO,2017,19,30,2017-07-30,8.0,26.0,61.0,5.0,0.0,372.0,69.0,5.0
CO,2017,20,31,2017-08-06,5.0,26.0,62.0,7.0,0.0,365.0,67.0,7.0
CO,2017,21,32,2017-08-13,4.0,27.0,62.0,7.0,0.0,363.0,66.0,7.0
CO,2017,22,33,2017-08-20,4.0,28.0,61.0,7.0,0.0,362.0,65.0,7.0
CO,2017,23,34,2017-08-27,4.0,25.0,66.0,5.0,0.0,369.0,70.0,5.0
CO,2017,24,35,2017-09-03,4.0,27.0,61.0,8.0,0.0,361.0,65.0,8.0
CO,2018,9,20,2018-05-20,8.0,9.0,56.0,2.0,25.0,320.0,64.0,27.0
CO,2018,10,21,2018-05-27,8.0,9.0,45.0,3.0,35.0,288.0,53.0,38.0
CO,2018,11,22,2018-06-03,9.0,20.0,54.0,2.0,15.0,340.0,63.0,17.0
CO,2018,12,23,2018-06-10,12.0,15.0,57.0,1.0,15.0,350.0,69.0,16.0
CO,2018,13,24,2018-06-17,8.0,18.0,58.0,2.0,14.0,344.0,66.0,16.0
CO,2018,14,25,2018-06-24,8.0,18.0,59.0,2.0,13.0,347.0,67.0,15.0
CO,2018,15,26,2018-07-01,13.0,25.0,46.0,1.0,15.0,341.0,59.0,16.0
CO,2018,16,27,2018-07-08,8.0,20.0,51.0,1.0,20.0,326.0,59.0,21.0
CO,2018,17,28,2018-07-15,9.0,15.0,62.0,1.0,13.0,353.0,71.0,14.0
CO,2018,18,29,2018-07-22,7.0,7.0,55.0,3.0,28.0,310.0,62.0,31.0
CO,2018,19,30,2018-07-29,12.0,12.0,57.0,0.0,19.0,343.0,69.0,19.0
CO,2018,20,31,2018-08-05,14.0,15.0,60.0,1.0,10.0,367.0,74.0,11.0
CO,2018,21,32,2018-08-12,8.0,14.0,56.0,7.0,15.0,335.0,64.0,22.0
CO,2018,22,33,2018-08-19,10.0,18.0,61.0,2.0,9.0,361.0,71.0,11.0
CO,2018,23,34,2018-08-26,9.0,16.0,62.0,2.0,11.0,356.0,71.0,13.0
ID,2016,2,13,2016-04-03,5.0,18.0,14.0,3.0,60.0,201.0,19.0,63.0
ID,2016,5,16,2016-04-24,10.0,32.0,58.0,0.0,0.0,378.0,68.0,0.0
ID,2016,6,17,2016-05-01,9.0,34.0,57.0,0.0,0.0,375.0,66.0,0.0
ID,2016,7,18,2016-05-08,15.0,26.0,59.0,0.0,0.0,389.0,74.0,0.0
ID,2016,8,19,2016-05-15,15.0,25.0,60.0,0.0,0.0,390.0,75.0,0.0
ID,2016,9,20,2016-05-22,22.0,26.0,52.0,0.0,0.0,396.0,74.0,0.0
ID,2016,10,21,2016-05-29,22.0,24.0,54.0,0.0,0.0,398.0,76.0,0.0
ID,2016,11,22,2016-06-05,21.0,24.0,55.0,0.0,0.0,397.0,76.0,0.0
ID,2016,12,23,2016-06-12,25.0,24.0,51.0,0.0,0.0,401.0,76.0,0.0
ID,2016,13,24,2016-06-19,19.0,24.0,57.0,0.0,0.0,395.0,76.0,0.0
ID,2016,14,25,2016-06-26,11.0,24.0,65.0,0.0,0.0,387.0,76.0,0.0
ID,2016,15,26,2016-07-03,10.0,25.0,65.0,0.0,0.0,385.0,75.0,0.0
ID,2016,16,27,2016-07-10,9.0,24.0,66.0,1.0,0.0,383.0,75.0,1.0
ID,2016,17,28,2016-07-17,9.0,22.0,68.0,1.0,0.0,385.0,77.0,1.0
ID,2016,18,29,2016-07-24,8.0,22.0,69.0,1.0,0.0,384.0,77.0,1.0
ID,2016,19,30,2016-07-31,8.0,24.0,67.0,1.0,0.0,382.0,75.0,1.0
ID,2016,20,31,2016-08-07,8.0,24.0,67.0,1.0,0.0,382.0,75.0,1.0
ID,2016,21,32,2016-08-14,8.0,24.0,66.0,2.0,0.0,380.0,74.0,2.0
ID,2017,7,18,2017-05-07,8.0,45.0,42.0,1.0,4.0,349.0,50.0,5.0
ID,2017,8,19,2017-05-14,9.0,49.0,38.0,1.0,3.0,349.0,47.0,4.0
ID,2017,9,20,2017-05-21,15.0,37.0,45.0,1.0,2.0,370.0,60.0,3.0
ID,2017,10,21,2017-05-28,33.0,20.0,43.0,1.0,3.0,402.0,76.0,4.0
ID,2017,11,22,2017-06-04,18.0,20.0,58.0,1.0,3.0,387.0,76.0,4.0
ID,2017,12,23,2017-06-11,17.0,22.0,56.0,3.0,2.0,383.0,73.0,5.0
ID,2017,13,24,2017-06-18,16.0,29.0,46.0,6.0,3.0,366.0,62.0,9.0
ID,2017,14,25,2017-06-25,14.0,23.0,39.0,2.0,22.0,321.0,53.0,24.0
ID,2017,15,26,2017-07-02,26.0,18.0,51.0,2.0,3.0,395.0,77.0,5.0
ID,2017,16,27,2017-07-09,9.0,24.0,62.0,5.0,0.0,375.0,71.0,5.0
ID,2017,17,28,2017-07-16,15.0,24.0,55.0,3.0,3.0,376.0,70.0,6.0
ID,2017,18,29,2017-07-23,13.0,29.0,50.0,5.0,3.0,365.0,63.0,8.0
ID,2017,19,30,2017-07-30,13.0,26.0,40.0,15.0,6.0,339.0,53.0,21.0
ID,2017,20,31,2017-08-06,17.0,28.0,36.0,15.0,4.0,347.0,53.0,19.0
ID,2017,21,32,2017-08-13,16.0,27.0,40.0,12.0,5.0,350.0,56.0,17.0
ID,2017,22,33,2017-08-20,16.0,24.0,40.0,15.0,5.0,347.0,56.0,20.0
ID,2017,23,34,2017-08-27,9.0,30.0,40.0,16.0,5.0,332.0,49.0,21.0
ID,2018,7,18,2018-05-06,23.0,28.0,44.0,1.0,4.0,381.0,67.0,5.0
ID,2018,8,19,2018-05-13,12.0,32.0,51.0,1.0,4.0,366.0,63.0,5.0
ID,2018,9,20,2018-05-20,22.0,27.0,47.0,1.0,3.0,384.0,69.0,4.0
ID,2018,10,21,2018-05-27,14.0,28.0,53.0,1.0,4.0,372.0,67.0,5.0
ID,2018,11,22,2018-06-03,9.0,12.0,62.0,10.0,7.0,356.0,71.0,17.0
ID,2018,12,23,2018-06-10,14.0,16.0,58.0,1.0,11.0,363.0,72.0,12.0
ID,2018,13,24,2018-06-17,17.0,23.0,53.0,1.0,6.0,374.0,70.0,7.0
ID,2018,14,25,2018-06-24,16.0,12.0,62.0,3.0,7.0,377.0,78.0,10.0
ID,2018,15,26,2018-07-01,17.0,12.0,63.0,2.0,6.0,383.0,80.0,8.0
ID,2018,16,27,2018-07-08,16.0,11.0,64.0,2.0,7.0,380.0,80.0,9.0
ID,2018,17,28,2018-07-15,14.0,11.0,65.0,3.0,7.0,376.0,79.0,10.0
ID,2018,18,29,2018-07-22,14.0,14.0,64.0,2.0,6.0,378.0,78.0,8.0
ID,2018,19,30,2018-07-29,18.0,20.0,57.0,1.0,4.0,384.0,75.0,5.0
ID,2018,20,31,2018-08-05,20.0,16.0,58.0,1.0,5.0,387.0,78.0,6.0
ID,2018,21,32,2018-08-12,22.0,15.0,57.0,1.0,5.0,390.0,79.0,6.0
ID,2018,22,33,2018-08-19,13.0,18.0,59.0,3.0,7.0,368.0,72.0,10.0
ID,2018,23,34,2018-08-26,12.0,21.0,58.0,2.0,7.0,366.0,70.0,9.0
ID,2019,8,19,2019-05-12,4.0,19.0,59.0,10.0,8.0,341.0,63.0,18.0
ID,2019,9,20,2019-05-19,5.0,20.0,60.0,9.0,6.0,349.0,65.0,15.0
ID,2019,10,21,2019-05-26,5.0,17.0,71.0,5.0,2.0,372.0,76.0,7.0
ID,2019,11,22,2019-06-02,5.0,17.0,75.0,2.0,1.0,381.0,80.0,3.0
ID,2019,12,23,2019-06-09,8.0,22.0,57.0,8.0,5.0,355.0,65.0,13.0
ID,2019,13,24,2019-06-16,7.0,22.0,57.0,8.0,6.0,351.0,64.0,14.0
ID,2019,14,25,2019-06-23,1.0,21.0,65.0,7.0,6.0,348.0,66.0,13.0
ID,2019,15,26,2019-06-30,8.0,20.0,60.0,7.0,5.0,359.0,68.0,12.0
ID,2019,16,27,2019-07-07,10.0,18.0,65.0,4.0,3.0,375.0,75.0,7.0
ID,2019,17,28,2019-07-14,8.0,24.0,57.0,6.0,5.0,357.0,65.0,11.0
ID,2019,18,29,2019-07-21,10.0,25.0,58.0,4.0,3.0,368.0,68.0,7.0
ID,2019,19,30,2019-07-28,9.0,20.0,60.0,4.0,7.0,360.0,69.0,11.0
ID,2019,20,31,2019-08-04,8.0,29.0,55.0,3.0,5.0,358.0,63.0,8.0
ID,2019,21,32,2019-08-11,15.0,21.0,55.0,4.0,5.0,371.0,70.0,9.0
ID,2019,22,33,2019-08-18,14.0,24.0,55.0,3.0,4.0,372.0,69.0,7.0
ID,2019,23,34,2019-08-25,6.0,28.0,56.0,4.0,6.0,352.0,62.0,10.0
ID,2019,24,35,2019-09-01,6.0,26.0,55.0,5.0,8.0,346.0,61.0,13.0
ID,2020,10,21,2020-05-24,11.0,48.0,40.0,1.0,0.0,361.0,51.0,1.0
ID,2020,11,22,2020-05-31,8.0,48.0,43.0,1.0,0.0,358.0,51.0,1.0
ID,2020,12,23,2020-06-07,19.0,25.0,55.0,1.0,0.0,392.0,74.0,1.0
ID,2020,13,24,2020-06-14,12.0,21.0,66.0,1.0,0.0,389.0,78.0,1.0
ID,2020,14,25,2020-06-21,16.0,26.0,56.0,2.0,0.0,386.0,72.0,2.0
ID,2020,15,26,2020-06-28,29.0,22.0,47.0,2.0,0.0,403.0,76.0,2.0
ID,2020,16,27,2020-07-05,22.0,29.0,47.0,2.0,0.0,389.0,69.0,2.0
ID,2020,17,28,2020-07-12,22.0,27.0,48.0,3.0,0.0,389.0,70.0,3.0
ID,2020,18,29,2020-07-19,22.0,20.0,56.0,2.0,0.0,398.0,78.0,2.0
ID,2020,19,30,2020-07-26,17.0,10.0,71.0,2.0,0.0,403.0,88.0,2.0
ID,2020,20,31,2020-08-02,13.0,14.0,70.0,3.0,0.0,393.0,83.0,3.0
ID,2020,21,32,2020-08-09,17.0,14.0,66.0,3.0,0.0,397.0,83.0,3.0
ID,2020,22,33,2020-08-16,19.0,14.0,64.0,3.0,0.0,399.0,83.0,3.0
ID,2020,23,34,2020-08-23,19.0,13.0,64.0,4.0,0.0,398.0,83.0,4.0
ID,2021,7,18,2021-05-09,6.0,63.0,29.0,2.0,0.0,339.0,35.0,2.0
ID,2021,8,19,2021-05-16,7.0,72.0,21.0,0.0,0.0,335.0,28.0,0.0
ID,2021,9,20,2021-05-23,6.0,66.0,19.0,9.0,0.0,322.0,25.0,9.0
ID,2021,10,21,2021-05-30,9.0,62.0,18.0,11.0,0.0,325.0,27.0,11.0
ID,2021,11,22,2021-06-06,2.0,64.0,23.0,11.0,0.0,316.0,25.0,11.0
ID,2021,12,23,2021-06-13,6.0,59.0,22.0,13.0,0.0,321.0,28.0,13.0
ID,2021,13,24,2021-06-20,9.0,59.0,18.0,14.0,0.0,322.0,27.0,14.0
ID,2021,14,25,2021-06-27,10.0,62.0,11.0,16.0,1.0,313.0,21.0,17.0
ID,2021,15,26,2021-07-04,10.0,62.0,8.0,18.0,2.0,306.0,18.0,20.0
ID,2021,16,27,2021-07-11,2.0,54.0,14.0,25.0,5.0,283.0,16.0,30.0
ID,2021,17,28,2021-07-18,7.0,36.0,15.0,33.0,9.0,278.0,22.0,42.0
ID,2021,18,29,2021-07-25,10.0,30.0,17.0,32.0,11.0,283.0,27.0,43.0
ID,2021,19,30,2021-08-01,9.0,37.0,20.0,26.0,8.0,296.0,29.0,34.0
ID,2021,20,31,2021-08-08,8.0,34.0,23.0,26.0,9.0,295.0,31.0,35.0
ID,2021,21,32,2021-08-15,9.0,27.0,20.0,33.0,11.0,283.0,29.0,44.0
ID,2022,9,20,2022-05-22,3.0,24.0,73.0,0.0,0.0,379.0,76.0,0.0
ID,2022,10,21,2022-05-29,4.0,30.0,65.0,1.0,0.0,372.0,69.0,1.0
ID,2022,11,22,2022-06-05,11.0,29.0,56.0,3.0,1.0,373.0,67.0,4.0
ID,2022,12,23,2022-06-12,12.0,21.0,67.0,0.0,0.0,391.0,79.0,0.0
ID,2022,13,24,2022-06-19,11.0,25.0,62.0,1.0,1.0,381.0,73.0,2.0
ID,2022,14,25,2022-06-26,12.0,27.0,57.0,3.0,1.0,376.0,69.0,4.0
ID,2022,15,26,2022-07-03,8.0,28.0,57.0,6.0,1.0,365.0,65.0,7.0
ID,2022,16,27,2022-07-10,11.0,26.0,57.0,5.0,1.0,372.0,68.0,6.0
ID,2022,17,28,2022-07-17,16.0,27.0,49.0,6.0,2.0,371.0,65.0,8.0
ID,2022,18,29,2022-07-24,13.0,30.0,50.0,6.0,1.0,368.0,63.0,7.0
ID,2022,19,30,2022-07-31,12.0,31.0,51.0,5.0,1.0,368.0,63.0,6.0
ID,2022,20,31,2022-08-07,11.0,30.0,50.0,7.0,2.0,361.0,61.0,9.0
ID,2022,21,32,2022-08-14,10.0,27.0,58.0,5.0,0.0,373.0,68.0,5.0
ID,2022,22,33,2022-08-21,9.0,24.0,62.0,5.0,0.0,375.0,71.0,5.0
ID,2022,23,34,2022-08-28,10.0,25.0,60.0,5.0,0.0,375.0,70.0,5.0
ID,2023,9,20,2023-05-21,17.0,36.0,47.0,0.0,0.0,381.0,64.0,0.0
ID,2023,10,21,2023-05-28,13.0,42.0,45.0,0.0,0.0,371.0,58.0,0.0
ID,2023,11,22,2023-06-04,12.0,42.0,45.0,1.0,0.0,368.0,57.0,1.0
ID,2023,12,23,2023-06-11,6.0,40.0,54.0,0.0,0.0,366.0,60.0,0.0
ID,2023,13,24,2023-06-18,4.0,39.0,56.0,1.0,0.0,363.0,60.0,1.0
ID,2023,14,25,2023-06-25,2.0,36.0,59.0,3.0,0.0,360.0,61.0,3.0
ID,2023,15,26,2023-07-02,3.0,33.0,61.0,3.0,0.0,364.0,64.0,3.0
ID,2023,16,27,2023-07-09,4.0,29.0,62.0,4.0,1.0,364.0,66.0,5.0
ID,2023,17,28,2023-07-16,4.0,30.0,60.0,5.0,1.0,361.0,64.0,6.0
ID,2023,18,29,2023-07-23,3.0,30.0,60.0,6.0,1.0,358.0,63.0,7.0
ID,2023,19,30,2023-07-30,4.0,30.0,59.0,7.0,0.0,360.0,63.0,7.0
ID,2023,20,31,2023-08-06,3.0,32.0,56.0,8.0,1.0,352.0,59.0,9.0
ID,2023,21,32,2023-08-13,4.0,30.0,58.0,8.0,0.0,358.0,62.0,8.0
ID,2023,22,33,2023-08-20,2.0,35.0,50.0,13.0,0.0,341.0,52.0,13.0
ID,2023,23,34,2023-08-27,2.0,41.0,45.0,11.0,1.0,336.0,47.0,12.0
ID,2023,24,35,2023-09-03,1.0,37.0,51.0,10.0,1.0,341.0,52.0,11.0
ID,2024,8,19,2024-05-12,3.0,29.0,66.0,2.0,0.0,370.0,69.0,2.0
ID,2024,9,20,2024-05-19,2.0,31.0,66.0,1.0,0.0,369.0,68.0,1.0
ID,2024,10,21,2024-05-26,1.0,33.0,66.0,0.0,0.0,368.0,67.0,0.0
ID,2024,11,22,2024-06-02,3.0,28.0,69.0,0.0,0.0,375.0,72.0,0.0
ID,2024,12,23,2024-06-09,2.0,22.0,75.0,1.0,0.0,378.0,77.0,1.0
ID,2024,13,24,2024-06-16,3.0,22.0,74.0,1.0,0.0,379.0,77.0,1.0
ID,2024,14,25,2024-06-23,2.0,27.0,68.0,3.0,0.0,369.0,70.0,3.0
ID,2024,15,26,2024-06-30,3.0,25.0,70.0,2.0,0.0,374.0,73.0,2.0
ID,2024,16,27,2024-07-07,3.0,29.0,64.0,4.0,0.0,366.0,67.0,4.0
ID,2024,17,28,2024-07-14,6.0,24.0,68.0,2.0,0.0,378.0,74.0,2.0
ID,2024,18,29,2024-07-21,6.0,34.0,54.0,5.0,1.0,359.0,60.0,6.0
ID,2024,19,30,2024-07-28,4.0,29.0,59.0,7.0,1.0,358.0,63.0,8.0
ID,2024,20,31,2024-08-04,4.0,26.0,65.0,5.0,0.0,368.0,69.0,5.0
ID,2024,21,32,2024-08-11,3.0,29.0,60.0,7.0,1.0,357.0,63.0,8.0
ID,2024,22,33,2024-08-18,1.0,28.0,63.0,8.0,0.0,357.0,64.0,8.0
ID,2024,23,34,2024-08-25,3.0,30.0,56.0,10.0,1.0,350.0,59.0,11.0
ID,2024,24,35,2024-09-01,2.0,31.0,54.0,12.0,1.0,344.0,56.0,13.0
ID,2025,8,19,2025-05-11,3.0,32.0,64.0,1.0,0.0,369.0,67.0,1.0
ID,2025,9,20,2025-05-18,2.0,34.0,60.0,3.0,1.0,359.0,62.0,4.0
ID,2025,10,21,2025-05-25,1.0,30.0,66.0,2.0,1.0,364.0,67.0,3.0
ID,2025,11,22,2025-06-01,1.0,28.0,68.0,2.0,1.0,366.0,69.0,3.0
ID,2025,12,23,2025-06-08,4.0,29.0,64.0,2.0,1.0,368.0,68.0,3.0
ID,2025,13,24,2025-06-15,2.0,34.0,58.0,5.0,1.0,355.0,60.0,6.0
ID,2025,14,25,2025-06-22,2.0,32.0,58.0,7.0,1.0,353.0,60.0,8.0
ID,2025,15,26,2025-06-29,2.0,30.0,58.0,9.0,1.0,351.0,60.0,10.0
ID,2025,16,27,2025-07-06,4.0,29.0,56.0,10.0,1.0,352.0,60.0,11.0
ID,2025,17,28,2025-07-13,3.0,27.0,58.0,11.0,1.0,351.0,61.0,12.0
ID,2025,18,29,2025-07-20,4.0,30.0,52.0,13.0,1.0,345.0,56.0,14.0
ID,2025,19,30,2025-07-27,2.0,34.0,48.0,15.0,1.0,335.0,50.0,16.0
ID,2025,20,31,2025-08-03,3.0,39.0,39.0,17.0,2.0,324.0,42.0,19.0
ID,2025,21,32,2025-08-10,2.0,39.0,40.0,17.0,2.0,323.0,42.0,19.0
ID,2025,22,33,2025-08-17,1.0,39.0,42.0,17.0,1.0,325.0,43.0,18.0
ID,2025,23,34,2025-08-24,1.0,39.0,42.0,17.0,1.0,325.0,43.0,18.0
MN,2016,8,19,2016-05-15,12.0,27.0,58.0,2.0,1.0,378.0,70.0,3.0
MN,2016,9,20,2016-05-22,11.0,27.0,59.0,2.0,1.0,377.0,70.0,3.0
MN,2016,10,21,2016-05-29,11.0,27.0,59.0,2.0,1.0,377.0,70.0,3.0
MN,2016,11,22,2016-06-05,14.0,22.0,60.0,3.0,1.0,383.0,74.0,4.0
MN,2016,12,23,2016-06-12,15.0,26.0,53.0,5.0,1.0,376.0,68.0,6.0
MN,2016,13,24,2016-06-19,15.0,26.0,49.0,8.0,2.0,367.0,64.0,10.0
MN,2016,14,25,2016-06-26,16.0,26.0,49.0,7.0,2.0,370.0,65.0,9.0
MN,2016,15,26,2016-07-03,16.0,23.0,52.0,6.0,3.0,372.0,68.0,9.0
MN,2016,16,27,2016-07-10,16.0,22.0,53.0,6.0,3.0,373.0,69.0,9.0
MN,2016,17,28,2016-07-17,18.0,21.0,52.0,6.0,3.0,376.0,70.0,9.0
MN,2016,18,29,2016-07-24,14.0,23.0,55.0,5.0,3.0,372.0,69.0,8.0
MN,2016,19,30,2016-07-31,14.0,23.0,55.0,5.0,3.0,372.0,69.0,8.0
MN,2016,20,31,2016-08-07,15.0,22.0,55.0,5.0,3.0,374.0,70.0,8.0
MN,2016,21,32,2016-08-14,16.0,22.0,53.0,5.0,4.0,372.0,69.0,9.0
MN,2017,9,20,2017-05-21,23.0,7.0,70.0,0.0,0.0,416.0,93.0,0.0
MN,2017,10,21,2017-05-28,28.0,4.0,68.0,0.0,0.0,424.0,96.0,0.0
MN,2017,11,22,2017-06-04,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
MN,2017,12,23,2017-06-11,22.0,7.0,71.0,0.0,0.0,415.0,93.0,0.0
MN,2017,13,24,2017-06-18,23.0,11.0,66.0,0.0,0.0,412.0,89.0,0.0
MN,2017,14,25,2017-06-25,24.0,14.0,62.0,0.0,0.0,410.0,86.0,0.0
MN,2017,15,26,2017-07-02,28.0,13.0,58.0,1.0,0.0,413.0,86.0,1.0
MN,2017,16,27,2017-07-09,24.0,14.0,61.0,1.0,0.0,408.0,85.0,1.0
MN,2017,17,28,2017-07-16,24.0,15.0,59.0,2.0,0.0,405.0,83.0,2.0
MN,2017,18,29,2017-07-23,24.0,13.0,60.0,2.0,1.0,404.0,84.0,3.0
MN,2017,19,30,2017-07-30,22.0,12.0,65.0,1.0,0.0,408.0,87.0,1.0
MN,2017,20,31,2017-08-06,22.0,12.0,63.0,2.0,1.0,403.0,85.0,3.0
MN,2017,21,32,2017-08-13,27.0,10.0,60.0,2.0,1.0,410.0,87.0,3.0
MN,2017,22,33,2017-08-20,28.0,11.0,58.0,2.0,1.0,410.0,86.0,3.0
MN,2018,10,21,2018-05-27,23.0,18.0,59.0,0.0,0.0,405.0,82.0,0.0
MN,2018,11,22,2018-06-03,34.0,18.0,48.0,0.0,0.0,416.0,82.0,0.0
MN,2018,12,23,2018-06-10,32.0,22.0,46.0,0.0,0.0,410.0,78.0,0.0
MN,2018,13,24,2018-06-17,31.0,16.0,53.0,0.0,0.0,415.0,84.0,0.0
MN,2018,14,25,2018-06-24,36.0,14.0,50.0,0.0,0.0,422.0,86.0,0.0
MN,2018,15,26,2018-07-01,36.0,14.0,50.0,0.0,0.0,422.0,86.0,0.0
MN,2018,16,27,2018-07-08,41.0,15.0,44.0,0.0,0.0,426.0,85.0,0.0
MN,2018,17,28,2018-07-15,36.0,14.0,50.0,0.0,0.0,422.0,86.0,0.0
MN,2018,18,29,2018-07-22,37.0,14.0,48.0,1.0,0.0,421.0,85.0,1.0
MN,2018,19,30,2018-07-29,34.0,15.0,50.0,1.0,0.0,417.0,84.0,1.0
MN,2018,20,31,2018-08-05,25.0,16.0,58.0,1.0,0.0,407.0,83.0,1.0
MN,2018,21,32,2018-08-12,25.0,20.0,54.0,1.0,0.0,403.0,79.0,1.0
MN,2018,22,33,2018-08-19,23.0,24.0,52.0,1.0,0.0,397.0,75.0,1.0
MN,2019,11,22,2019-06-02,12.0,14.0,74.0,0.0,0.0,398.0,86.0,0.0
MN,2019,12,23,2019-06-09,14.0,16.0,68.0,2.0,0.0,394.0,82.0,2.0
MN,2019,13,24,2019-06-16,14.0,13.0,72.0,1.0,0.0,399.0,86.0,1.0
MN,2019,14,25,2019-06-23,15.0,15.0,68.0,2.0,0.0,396.0,83.0,2.0
MN,2019,15,26,2019-06-30,16.0,15.0,67.0,2.0,0.0,397.0,83.0,2.0
MN,2019,16,27,2019-07-07,14.0,15.0,69.0,2.0,0.0,395.0,83.0,2.0
MN,2019,17,28,2019-07-14,12.0,14.0,73.0,1.0,0.0,396.0,85.0,1.0
MN,2019,18,29,2019-07-21,10.0,14.0,75.0,1.0,0.0,394.0,85.0,1.0
MN,2019,19,30,2019-07-28,13.0,16.0,70.0,1.0,0.0,395.0,83.0,1.0
MN,2019,20,31,2019-08-04,13.0,14.0,71.0,2.0,0.0,395.0,84.0,2.0
MN,2019,21,32,2019-08-11,18.0,15.0,65.0,2.0,0.0,399.0,83.0,2.0
MN,2019,22,33,2019-08-18,16.0,15.0,67.0,2.0,0.0,397.0,83.0,2.0
MN,2019,23,34,2019-08-25,16.0,15.0,67.0,2.0,0.0,397.0,83.0,2.0
MN,2019,24,35,2019-09-01,14.0,19.0,62.0,4.0,1.0,384.0,76.0,5.0
MN,2020,11,22,2020-05-31,28.0,19.0,53.0,0.0,0.0,409.0,81.0,0.0
MN,2020,12,23,2020-06-07,25.0,17.0,58.0,0.0,0.0,408.0,83.0,0.0
MN,2020,13,24,2020-06-14,21.0,10.0,67.0,1.0,1.0,406.0,88.0,2.0
MN,2020,14,25,2020-06-21,11.0,15.0,70.0,2.0,2.0,386.0,81.0,4.0
MN,2020,15,26,2020-06-28,9.0,15.0,71.0,3.0,2.0,382.0,80.0,5.0
MN,2020,16,27,2020-07-05,10.0,17.0,67.0,3.0,3.0,378.0,77.0,6.0
MN,2020,17,28,2020-07-12,10.0,18.0,66.0,3.0,3.0,377.0,76.0,6.0
MN,2020,18,29,2020-07-19,13.0,20.0,60.0,4.0,3.0,376.0,73.0,7.0
MN,2020,19,30,2020-07-26,9.0,21.0,66.0,2.0,2.0,378.0,75.0,4.0
MN,2020,20,31,2020-08-02,10.0,20.0,66.0,2.0,2.0,380.0,76.0,4.0
MN,2020,21,32,2020-08-09,11.0,19.0,64.0,4.0,2.0,378.0,75.0,6.0
MN,2020,22,33,2020-08-16,12.0,18.0,64.0,4.0,2.0,380.0,76.0,6.0
MN,2020,23,34,2020-08-23,12.0,18.0,65.0,3.0,2.0,382.0,77.0,5.0
MN,2021,8,19,2021-05-16,15.0,22.0,63.0,0.0,0.0,393.0,78.0,0.0
MN,2021,9,20,2021-05-23,16.0,16.0,68.0,0.0,0.0,400.0,84.0,0.0
MN,2021,10,21,2021-05-30,16.0,18.0,64.0,2.0,0.0,394.0,80.0,2.0
MN,2021,11,22,2021-06-06,16.0,24.0,56.0,4.0,0.0,384.0,72.0,4.0
MN,2021,12,23,2021-06-13,12.0,23.0,56.0,8.0,1.0,370.0,68.0,9.0
MN,2021,13,24,2021-06-20,3.0,35.0,45.0,13.0,4.0,330.0,48.0,17.0
MN,2021,14,25,2021-06-27,1.0,39.0,28.0,21.0,11.0,287.0,29.0,32.0
