state_alpha,season,week,cal_week,week_ending,EXCELLENT,FAIR,GOOD,POOR,VERY POOR,INDEX,GE,PVP
CA,2025,23,34,2025-08-24,95.0,0.0,5.0,0.0,0.0,495.0,100.0,0.0
CA,2025,24,35,2025-08-31,95.0,0.0,5.0,0.0,0.0,495.0,100.0,0.0
CA,2025,25,36,2025-09-07,95.0,0.0,5.0,0.0,0.0,495.0,100.0,0.0
CA,2025,26,37,2025-09-14,95.0,0.0,5.0,0.0,0.0,495.0,100.0,0.0
CA,2025,27,38,2025-09-21,95.0,0.0,5.0,0.0,0.0,495.0,100.0,0.0
CA,2025,28,39,2025-09-28,95.0,0.0,5.0,0.0,0.0,495.0,100.0,0.0
FL,2017,10,21,2017-05-28,3.0,35.0,59.0,2.0,1.0,361.0,62.0,3.0
FL,2017,11,22,2017-06-04,11.0,39.0,48.0,1.0,1.0,367.0,59.0,2.0
FL,2017,12,23,2017-06-11,11.0,24.0,64.0,1.0,0.0,385.0,75.0,1.0
FL,2017,13,24,2017-06-18,10.0,19.0,70.0,1.0,0.0,389.0,80.0,1.0
FL,2017,14,25,2017-06-25,16.0,18.0,61.0,5.0,0.0,388.0,77.0,5.0
FL,2017,15,26,2017-07-02,9.0,26.0,57.0,7.0,1.0,366.0,66.0,8.0
FL,2017,16,27,2017-07-09,14.0,35.0,33.0,15.0,3.0,340.0,47.0,18.0
FL,2017,17,28,2017-07-16,16.0,34.0,32.0,15.0,3.0,343.0,48.0,18.0
FL,2017,18,29,2017-07-23,11.0,31.0,42.0,13.0,3.0,345.0,53.0,16.0
FL,2017,19,30,2017-07-30,14.0,24.0,53.0,8.0,1.0,371.0,67.0,9.0
FL,2017,20,31,2017-08-06,30.0,21.0,39.0,9.0,1.0,388.0,69.0,10.0
FL,2017,21,32,2017-08-13,37.0,18.0,36.0,8.0,1.0,400.0,73.0,9.0
FL,2017,22,33,2017-08-20,13.0,24.0,52.0,10.0,1.0,366.0,65.0,11.0
FL,2017,23,34,2017-08-27,16.0,29.0,43.0,10.0,2.0,361.0,59.0,12.0
FL,2017,24,35,2017-09-03,15.0,27.0,46.0,10.0,2.0,362.0,61.0,12.0
FL,2017,25,36,2017-09-10,18.0,28.0,42.0,10.0,2.0,364.0,60.0,12.0
FL,2017,26,37,2017-09-17,12.0,25.0,50.0,9.0,4.0,357.0,62.0,13.0
FL,2017,27,38,2017-09-24,17.0,35.0,34.0,9.0,5.0,349.0,51.0,14.0
FL,2017,28,39,2017-10-01,15.0,26.0,47.0,8.0,4.0,361.0,62.0,12.0
FL,2017,29,40,2017-10-08,11.0,29.0,48.0,8.0,4.0,354.0,59.0,12.0
FL,2017,30,41,2017-10-15,9.0,38.0,40.0,10.0,3.0,342.0,49.0,13.0
FL,2017,31,42,2017-10-22,11.0,39.0,35.0,12.0,3.0,339.0,46.0,15.0
FL,2017,32,43,2017-10-29,2.0,47.0,37.0,10.0,4.0,323.0,39.0,14.0
FL,2017,33,44,2017-11-05,1.0,45.0,38.0,12.0,4.0,320.0,39.0,16.0
FL,2017,34,45,2017-11-12,6.0,39.0,45.0,8.0,2.0,345.0,51.0,10.0
FL,2018,11,22,2018-06-03,1.0,41.0,50.0,7.0,1.0,343.0,51.0,8.0
FL,2018,12,23,2018-06-10,6.0,32.0,58.0,3.0,1.0,365.0,64.0,4.0
FL,2018,13,24,2018-06-17,15.0,16.0,68.0,1.0,0.0,397.0,83.0,1.0
FL,2018,14,25,2018-06-24,12.0,19.0,65.0,3.0,1.0,384.0,77.0,4.0
FL,2018,15,26,2018-07-01,7.0,33.0,55.0,4.0,1.0,363.0,62.0,5.0
FL,2018,16,27,2018-07-08,1.0,37.0,57.0,4.0,1.0,353.0,58.0,5.0
FL,2018,17,28,2018-07-15,8.0,23.0,67.0,2.0,0.0,381.0,75.0,2.0
FL,2018,18,29,2018-07-22,1.0,31.0,65.0,2.0,1.0,363.0,66.0,3.0
FL,2018,19,30,2018-07-29,13.0,23.0,61.0,2.0,1.0,383.0,74.0,3.0
FL,2018,20,31,2018-08-05,19.0,22.0,57.0,2.0,0.0,393.0,76.0,2.0
FL,2018,21,32,2018-08-12,23.0,24.0,51.0,1.0,1.0,394.0,74.0,2.0
FL,2018,22,33,2018-08-19,28.0,22.0,45.0,4.0,1.0,395.0,73.0,5.0
FL,2018,23,34,2018-08-26,31.0,19.0,46.0,2.0,2.0,402.0,77.0,4.0
FL,2018,24,35,2018-09-02,26.0,18.0,53.0,2.0,1.0,401.0,79.0,3.0
FL,2018,25,36,2018-09-09,26.0,28.0,45.0,1.0,0.0,396.0,71.0,1.0
FL,2018,26,37,2018-09-16,25.0,28.0,45.0,2.0,0.0,393.0,70.0,2.0
FL,2018,27,38,2018-09-23,22.0,28.0,45.0,5.0,0.0,384.0,67.0,5.0
FL,2018,28,39,2018-09-30,21.0,31.0,39.0,8.0,1.0,371.0,60.0,9.0
FL,2018,29,40,2018-10-07,22.0,33.0,35.0,7.0,3.0,366.0,57.0,10.0
FL,2018,30,41,2018-10-14,16.0,44.0,26.0,4.0,10.0,334.0,42.0,14.0
FL,2018,31,42,2018-10-21,12.0,32.0,23.0,5.0,28.0,286.0,35.0,33.0
FL,2018,32,43,2018-10-28,12.0,33.0,24.0,8.0,23.0,294.0,36.0,31.0
FL,2018,33,44,2018-11-04,13.0,33.0,29.0,7.0,18.0,312.0,42.0,25.0
FL,2018,34,45,2018-11-11,15.0,33.0,29.0,10.0,13.0,323.0,44.0,23.0
FL,2018,35,46,2018-11-18,12.0,39.0,25.0,10.0,14.0,311.0,37.0,24.0
FL,2018,36,47,2018-11-25,8.0,32.0,30.0,12.0,18.0,298.0,38.0,30.0
FL,2018,37,48,2018-12-02,2.0,40.0,28.0,16.0,14.0,288.0,30.0,30.0
FL,2019,10,21,2019-05-26,0.0,56.0,18.0,22.0,4.0,288.0,18.0,26.0
FL,2019,11,22,2019-06-02,0.0,50.0,1.0,32.0,17.0,235.0,1.0,49.0
FL,2019,12,23,2019-06-09,0.0,75.0,4.0,17.0,4.0,279.0,4.0,21.0
FL,2019,13,24,2019-06-16,0.0,53.0,15.0,30.0,2.0,281.0,15.0,32.0
FL,2019,14,25,2019-06-23,0.0,61.0,20.0,16.0,3.0,298.0,20.0,19.0
FL,2019,15,26,2019-06-30,0.0,55.0,25.0,13.0,7.0,298.0,25.0,20.0
FL,2019,16,27,2019-07-07,0.0,62.0,36.0,2.0,0.0,334.0,36.0,2.0
FL,2019,17,28,2019-07-14,1.0,58.0,26.0,12.0,3.0,310.0,27.0,15.0
FL,2019,18,29,2019-07-21,0.0,55.0,41.0,4.0,0.0,337.0,41.0,4.0
FL,2019,19,30,2019-07-28,1.0,37.0,49.0,8.0,5.0,333.0,50.0,13.0
FL,2019,20,31,2019-08-04,1.0,15.0,59.0,14.0,11.0,325.0,60.0,25.0
FL,2019,21,32,2019-08-11,1.0,27.0,45.0,24.0,3.0,317.0,46.0,27.0
FL,2019,22,33,2019-08-18,1.0,42.0,36.0,19.0,2.0,315.0,37.0,21.0
FL,2019,23,34,2019-08-25,1.0,34.0,39.0,24.0,2.0,313.0,40.0,26.0
FL,2019,24,35,2019-09-01,0.0,35.0,51.0,14.0,0.0,337.0,51.0,14.0
FL,2019,25,36,2019-09-08,0.0,30.0,61.0,9.0,0.0,352.0,61.0,9.0
FL,2019,26,37,2019-09-15,0.0,42.0,43.0,14.0,1.0,327.0,43.0,15.0
FL,2019,27,38,2019-09-22,0.0,41.0,37.0,22.0,0.0,315.0,37.0,22.0
FL,2019,28,39,2019-09-29,0.0,36.0,24.0,39.0,1.0,283.0,24.0,40.0
FL,2019,29,40,2019-10-06,0.0,31.0,29.0,38.0,2.0,287.0,29.0,40.0
FL,2019,30,41,2019-10-13,0.0,31.0,38.0,23.0,8.0,299.0,38.0,31.0
FL,2019,31,42,2019-10-20,0.0,54.0,31.0,11.0,4.0,312.0,31.0,15.0
FL,2019,32,43,2019-10-27,0.0,49.0,31.0,18.0,2.0,309.0,31.0,20.0
FL,2019,33,44,2019-11-03,0.0,48.0,26.0,23.0,3.0,297.0,26.0,26.0
FL,2019,34,45,2019-11-10,8.0,53.0,23.0,13.0,3.0,320.0,31.0,16.0
FL,2020,11,22,2020-05-31,3.0,29.0,68.0,0.0,0.0,374.0,71.0,0.0
FL,2020,12,23,2020-06-07,2.0,47.0,50.0,1.0,0.0,353.0,52.0,1.0
FL,2020,13,24,2020-06-14,3.0,39.0,57.0,1.0,0.0,362.0,60.0,1.0
FL,2020,14,25,2020-06-21,1.0,60.0,36.0,2.0,1.0,334.0,37.0,3.0
FL,2020,15,26,2020-06-28,2.0,54.0,39.0,3.0,2.0,336.0,41.0,5.0
FL,2020,16,27,2020-07-05,1.0,51.0,44.0,3.0,1.0,341.0,45.0,4.0
FL,2020,17,28,2020-07-12,10.0,46.0,43.0,1.0,0.0,362.0,53.0,1.0
FL,2020,18,29,2020-07-19,14.0,39.0,44.0,2.0,1.0,368.0,58.0,3.0
FL,2020,19,30,2020-07-26,6.0,26.0,65.0,2.0,1.0,373.0,71.0,3.0
FL,2020,20,31,2020-08-02,3.0,20.0,74.0,1.0,2.0,375.0,77.0,3.0
FL,2020,21,32,2020-08-09,1.0,20.0,77.0,1.0,1.0,376.0,78.0,2.0
FL,2020,22,33,2020-08-16,0.0,21.0,77.0,1.0,1.0,374.0,77.0,2.0
FL,2020,23,34,2020-08-23,0.0,24.0,75.0,1.0,0.0,374.0,75.0,1.0
FL,2020,24,35,2020-08-30,0.0,30.0,67.0,2.0,1.0,363.0,67.0,3.0
FL,2020,25,36,2020-09-06,1.0,20.0,78.0,1.0,0.0,379.0,79.0,1.0
FL,2020,26,37,2020-09-13,1.0,22.0,72.0,3.0,2.0,367.0,73.0,5.0
FL,2020,27,38,2020-09-20,0.0,48.0,10.0,11.0,31.0,237.0,10.0,42.0
FL,2020,28,39,2020-09-27,0.0,37.0,12.0,19.0,32.0,229.0,12.0,51.0
FL,2020,29,40,2020-10-04,0.0,34.0,9.0,37.0,20.0,232.0,9.0,57.0
FL,2020,30,41,2020-10-11,0.0,16.0,17.0,52.0,15.0,235.0,17.0,67.0
FL,2020,31,42,2020-10-18,0.0,46.0,7.0,36.0,11.0,249.0,7.0,47.0
FL,2020,32,43,2020-10-25,0.0,43.0,4.0,43.0,10.0,241.0,4.0,53.0
FL,2020,33,44,2020-11-01,0.0,39.0,11.0,44.0,6.0,255.0,11.0,50.0
FL,2020,34,45,2020-11-08,0.0,33.0,7.0,49.0,11.0,236.0,7.0,60.0
FL,2020,35,46,2020-11-15,0.0,32.0,7.0,46.0,15.0,231.0,7.0,61.0
FL,2020,36,47,2020-11-22,0.0,45.0,9.0,34.0,12.0,251.0,9.0,46.0
FL,2021,11,22,2021-06-06,0.0,78.0,14.0,4.0,4.0,302.0,14.0,8.0
FL,2021,12,23,2021-06-13,0.0,65.0,33.0,1.0,1.0,330.0,33.0,2.0
FL,2021,13,24,2021-06-20,0.0,53.0,45.0,1.0,1.0,342.0,45.0,2.0
FL,2021,14,25,2021-06-27,1.0,35.0,57.0,3.0,4.0,348.0,58.0,7.0
FL,2021,15,26,2021-07-04,1.0,51.0,38.0,6.0,4.0,326.0,39.0,10.0
FL,2021,16,27,2021-07-11,1.0,40.0,51.0,5.0,3.0,342.0,52.0,8.0
FL,2021,17,28,2021-07-18,1.0,47.0,46.0,4.0,2.0,340.0,47.0,6.0
FL,2021,18,29,2021-07-25,1.0,31.0,60.0,5.0,3.0,351.0,61.0,8.0
FL,2021,19,30,2021-08-01,1.0,43.0,50.0,4.0,2.0,344.0,51.0,6.0
FL,2021,20,31,2021-08-08,1.0,44.0,50.0,4.0,1.0,346.0,51.0,5.0
FL,2021,21,32,2021-08-15,1.0,58.0,36.0,4.0,1.0,332.0,37.0,5.0
FL,2021,22,33,2021-08-22,1.0,61.0,33.0,3.0,2.0,328.0,34.0,5.0
FL,2021,23,34,2021-08-29,1.0,48.0,45.0,4.0,2.0,339.0,46.0,6.0
FL,2021,24,35,2021-09-05,1.0,38.0,57.0,3.0,1.0,354.0,58.0,4.0
FL,2021,25,36,2021-09-12,0.0,31.0,66.0,2.0,1.0,362.0,66.0,3.0
FL,2021,26,37,2021-09-19,1.0,38.0,56.0,3.0,2.0,351.0,57.0,5.0
FL,2021,27,38,2021-09-26,1.0,39.0,45.0,13.0,2.0,330.0,46.0,15.0
FL,2021,28,39,2021-10-03,5.0,36.0,37.0,14.0,8.0,317.0,42.0,22.0
FL,2021,29,40,2021-10-10,4.0,39.0,27.0,24.0,6.0,299.0,31.0,30.0
FL,2021,30,41,2021-10-17,0.0,49.0,20.0,30.0,1.0,288.0,20.0,31.0
FL,2021,31,42,2021-10-24,1.0,52.0,20.0,26.0,1.0,294.0,21.0,27.0
FL,2021,32,43,2021-10-31,0.0,47.0,27.0,26.0,0.0,301.0,27.0,26.0
FL,2021,33,44,2021-11-07,0.0,48.0,30.0,22.0,0.0,308.0,30.0,22.0
FL,2021,34,45,2021-11-14,0.0,53.0,29.0,16.0,2.0,309.0,29.0,18.0
FL,2021,35,46,2021-11-21,0.0,55.0,26.0,15.0,4.0,303.0,26.0,19.0
FL,2022,10,21,2022-05-29,3.0,37.0,57.0,3.0,0.0,360.0,60.0,3.0
FL,2022,11,22,2022-06-05,23.0,41.0,36.0,0.0,0.0,382.0,59.0,0.0
FL,2022,12,23,2022-06-12,30.0,26.0,39.0,5.0,0.0,394.0,69.0,5.0
FL,2022,13,24,2022-06-19,11.0,19.0,66.0,4.0,0.0,384.0,77.0,4.0
FL,2022,14,25,2022-06-26,3.0,35.0,52.0,9.0,1.0,347.0,55.0,10.0
FL,2022,15,26,2022-07-03,1.0,30.0,60.0,8.0,1.0,352.0,61.0,9.0
FL,2022,16,27,2022-07-10,2.0,35.0,53.0,8.0,2.0,345.0,55.0,10.0
FL,2022,17,28,2022-07-17,0.0,34.0,48.0,18.0,0.0,330.0,48.0,18.0
FL,2022,18,29,2022-07-24,1.0,30.0,64.0,4.0,1.0,360.0,65.0,5.0
FL,2022,19,30,2022-07-31,2.0,30.0,63.0,3.0,2.0,360.0,65.0,5.0
FL,2022,20,31,2022-08-07,2.0,28.0,67.0,2.0,1.0,367.0,69.0,3.0
FL,2022,21,32,2022-08-14,2.0,28.0,66.0,3.0,1.0,365.0,68.0,4.0
FL,2022,22,33,2022-08-21,9.0,24.0,62.0,3.0,2.0,373.0,71.0,5.0
FL,2022,23,34,2022-08-28,15.0,24.0,60.0,1.0,0.0,389.0,75.0,1.0
FL,2022,24,35,2022-09-04,12.0,24.0,63.0,1.0,0.0,386.0,75.0,1.0
FL,2022,25,36,2022-09-11,3.0,32.0,59.0,4.0,2.0,357.0,62.0,6.0
FL,2022,26,37,2022-09-18,1.0,34.0,59.0,4.0,2.0,353.0,60.0,6.0
FL,2022,27,38,2022-09-25,1.0,29.0,60.0,10.0,0.0,352.0,61.0,10.0
FL,2022,28,39,2022-10-02,1.0,42.0,51.0,5.0,1.0,346.0,52.0,6.0
FL,2022,29,40,2022-10-09,4.0,51.0,41.0,2.0,2.0,343.0,45.0,4.0
FL,2022,30,41,2022-10-16,2.0,55.0,36.0,3.0,4.0,329.0,38.0,7.0
FL,2022,31,42,2022-10-23,2.0,59.0,33.0,3.0,3.0,328.0,35.0,6.0
FL,2022,32,43,2022-10-30,2.0,50.0,40.0,3.0,5.0,331.0,42.0,8.0
FL,2022,33,44,2022-11-06,3.0,44.0,46.0,3.0,4.0,341.0,49.0,7.0
FL,2022,34,45,2022-11-13,7.0,35.0,56.0,2.0,0.0,368.0,63.0,2.0
FL,2023,10,21,2023-05-28,0.0,18.0,82.0,0.0,0.0,382.0,82.0,0.0
FL,2023,11,22,2023-06-04,3.0,17.0,80.0,0.0,0.0,386.0,83.0,0.0
FL,2023,12,23,2023-06-11,3.0,24.0,71.0,2.0,0.0,375.0,74.0,2.0
FL,2023,13,24,2023-06-18,8.0,32.0,60.0,0.0,0.0,376.0,68.0,0.0
FL,2023,14,25,2023-06-25,0.0,25.0,67.0,8.0,0.0,359.0,67.0,8.0
FL,2023,15,26,2023-07-02,0.0,34.0,59.0,7.0,0.0,352.0,59.0,7.0
FL,2023,16,27,2023-07-09,0.0,39.0,57.0,4.0,0.0,353.0,57.0,4.0
FL,2023,17,28,2023-07-16,8.0,30.0,59.0,3.0,0.0,372.0,67.0,3.0
FL,2023,18,29,2023-07-23,3.0,20.0,71.0,5.0,1.0,370.0,74.0,6.0
FL,2023,19,30,2023-07-30,14.0,16.0,69.0,1.0,0.0,396.0,83.0,1.0
FL,2023,20,31,2023-08-06,5.0,24.0,65.0,5.0,1.0,368.0,70.0,6.0
FL,2023,21,32,2023-08-13,0.0,33.0,57.0,10.0,0.0,347.0,57.0,10.0
FL,2023,22,33,2023-08-20,0.0,40.0,48.0,12.0,0.0,336.0,48.0,12.0
FL,2023,23,34,2023-08-27,0.0,37.0,39.0,19.0,5.0,310.0,39.0,24.0
FL,2023,24,35,2023-09-03,2.0,39.0,30.0,20.0,9.0,296.0,32.0,29.0
FL,2023,25,36,2023-09-10,2.0,38.0,24.0,27.0,9.0,283.0,26.0,36.0
FL,2023,26,37,2023-09-17,1.0,46.0,30.0,18.0,5.0,304.0,31.0,23.0
FL,2023,27,38,2023-09-24,1.0,42.0,22.0,27.0,8.0,281.0,23.0,35.0
FL,2023,28,39,2023-10-01,0.0,42.0,17.0,31.0,10.0,266.0,17.0,41.0
FL,2023,29,40,2023-10-08,0.0,43.0,13.0,39.0,5.0,264.0,13.0,44.0
FL,2023,30,41,2023-10-15,0.0,40.0,18.0,35.0,7.0,269.0,18.0,42.0
FL,2023,31,42,2023-10-22,0.0,49.0,13.0,28.0,10.0,265.0,13.0,38.0
FL,2023,32,43,2023-10-29,0.0,58.0,10.0,24.0,8.0,270.0,10.0,32.0
FL,2023,33,44,2023-11-05,0.0,49.0,10.0,31.0,10.0,259.0,10.0,41.0
FL,2023,34,45,2023-11-12,0.0,40.0,13.0,35.0,12.0,254.0,13.0,47.0
FL,2024,10,21,2024-05-26,1.0,52.0,28.0,14.0,5.0,306.0,29.0,19.0
FL,2024,11,22,2024-06-02,0.0,61.0,32.0,5.0,2.0,323.0,32.0,7.0
FL,2024,12,23,2024-06-09,0.0,48.0,49.0,2.0,1.0,345.0,49.0,3.0
FL,2024,13,24,2024-06-16,0.0,36.0,58.0,6.0,0.0,352.0,58.0,6.0
FL,2024,14,25,2024-06-23,0.0,48.0,42.0,9.0,1.0,331.0,42.0,10.0
FL,2024,15,26,2024-06-30,1.0,53.0,34.0,12.0,0.0,324.0,35.0,12.0
FL,2024,16,27,2024-07-07,1.0,49.0,43.0,7.0,0.0,338.0,44.0,7.0
FL,2024,17,28,2024-07-14,0.0,46.0,50.0,4.0,0.0,346.0,50.0,4.0
FL,2024,18,29,2024-07-21,2.0,34.0,58.0,4.0,2.0,354.0,60.0,6.0
FL,2024,19,30,2024-07-28,10.0,22.0,65.0,2.0,1.0,381.0,75.0,3.0
FL,2024,20,31,2024-08-04,13.0,25.0,61.0,1.0,0.0,386.0,74.0,1.0
FL,2024,21,32,2024-08-11,5.0,36.0,57.0,2.0,0.0,365.0,62.0,2.0
FL,2024,22,33,2024-08-18,0.0,43.0,54.0,3.0,0.0,351.0,54.0,3.0
FL,2024,23,34,2024-08-25,0.0,50.0,46.0,4.0,0.0,342.0,46.0,4.0
FL,2024,24,35,2024-09-01,2.0,57.0,39.0,2.0,0.0,341.0,41.0,2.0
FL,2024,25,36,2024-09-08,2.0,57.0,33.0,8.0,0.0,329.0,35.0,8.0
FL,2024,26,37,2024-09-15,3.0,51.0,38.0,8.0,0.0,336.0,41.0,8.0
FL,2024,27,38,2024-09-22,0.0,56.0,35.0,6.0,3.0,323.0,35.0,9.0
FL,2024,28,39,2024-09-29,0.0,65.0,21.0,12.0,2.0,305.0,21.0,14.0
FL,2024,29,40,2024-10-06,0.0,62.0,21.0,13.0,4.0,300.0,21.0,17.0
FL,2024,30,41,2024-10-13,0.0,68.0,20.0,9.0,3.0,305.0,20.0,12.0
FL,2024,31,42,2024-10-20,0.0,61.0,25.0,13.0,1.0,310.0,25.0,14.0
FL,2024,32,43,2024-10-27,0.0,60.0,27.0,11.0,2.0,312.0,27.0,13.0
FL,2024,33,44,2024-11-03,0.0,64.0,23.0,12.0,1.0,309.0,23.0,13.0
FL,2024,34,45,2024-11-10,0.0,56.0,32.0,11.0,1.0,319.0,32.0,12.0
FL,2025,10,21,2025-05-25,1.0,10.0,89.0,0.0,0.0,391.0,90.0,0.0
FL,2025,11,22,2025-06-01,1.0,17.0,82.0,0.0,0.0,384.0,83.0,0.0
FL,2025,12,23,2025-06-08,1.0,26.0,73.0,0.0,0.0,375.0,74.0,0.0
FL,2025,13,24,2025-06-15,2.0,32.0,65.0,1.0,0.0,368.0,67.0,1.0
FL,2025,14,25,2025-06-22,0.0,38.0,62.0,0.0,0.0,362.0,62.0,0.0
FL,2025,15,26,2025-06-29,0.0,41.0,55.0,4.0,0.0,351.0,55.0,4.0
FL,2025,16,27,2025-07-06,0.0,44.0,51.0,5.0,0.0,346.0,51.0,5.0
FL,2025,17,28,2025-07-13,0.0,46.0,44.0,10.0,0.0,334.0,44.0,10.0
FL,2025,18,29,2025-07-20,0.0,53.0,36.0,9.0,2.0,323.0,36.0,11.0
FL,2025,19,30,2025-07-27,0.0,58.0,38.0,2.0,2.0,332.0,38.0,4.0
FL,2025,20,31,2025-08-03,1.0,56.0,40.0,1.0,2.0,337.0,41.0,3.0
FL,2025,21,32,2025-08-10,0.0,51.0,47.0,1.0,1.0,344.0,47.0,2.0
FL,2025,22,33,2025-08-17,0.0,42.0,56.0,1.0,1.0,353.0,56.0,2.0
FL,2025,23,34,2025-08-24,1.0,38.0,53.0,7.0,1.0,346.0,54.0,8.0
FL,2025,24,35,2025-08-31,0.0,47.0,45.0,7.0,1.0,336.0,45.0,8.0
FL,2025,25,36,2025-09-07,1.0,48.0,37.0,13.0,1.0,324.0,38.0,14.0
FL,2025,26,37,2025-09-14,0.0,50.0,32.0,17.0,1.0,313.0,32.0,18.0
FL,2025,27,38,2025-09-21,0.0,49.0,27.0,23.0,1.0,302.0,27.0,24.0
FL,2025,28,39,2025-09-28,0.0,52.0,20.0,27.0,1.0,291.0,20.0,28.0
GA,2016,10,21,2016-05-29,10.0,28.0,59.0,3.0,0.0,376.0,69.0,3.0
GA,2016,11,22,2016-06-05,10.0,31.0,56.0,3.0,0.0,373.0,66.0,3.0
GA,2016,12,23,2016-06-12,11.0,31.0,54.0,4.0,0.0,372.0,65.0,4.0
GA,2016,13,24,2016-06-19,12.0,28.0,55.0,5.0,0.0,374.0,67.0,5.0
GA,2016,14,25,2016-06-26,11.0,29.0,54.0,5.0,1.0,369.0,65.0,6.0
GA,2016,15,26,2016-07-03,12.0,27.0,55.0,5.0,1.0,372.0,67.0,6.0
GA,2016,16,27,2016-07-10,12.0,29.0,52.0,6.0,1.0,368.0,64.0,7.0
GA,2016,17,28,2016-07-17,11.0,29.0,52.0,6.0,2.0,364.0,63.0,8.0
GA,2016,18,29,2016-07-24,11.0,30.0,50.0,7.0,2.0,361.0,61.0,9.0
GA,2016,19,30,2016-07-31,11.0,30.0,49.0,8.0,2.0,359.0,60.0,10.0
GA,2016,20,31,2016-08-07,11.0,30.0,48.0,8.0,3.0,356.0,59.0,11.0
GA,2016,21,32,2016-08-14,11.0,29.0,48.0,9.0,3.0,355.0,59.0,12.0
GA,2016,22,33,2016-08-21,10.0,30.0,47.0,10.0,3.0,351.0,57.0,13.0
GA,2016,23,34,2016-08-28,11.0,30.0,46.0,10.0,3.0,352.0,57.0,13.0
GA,2016,24,35,2016-09-04,10.0,30.0,45.0,11.0,4.0,346.0,55.0,15.0
GA,2016,25,36,2016-09-11,10.0,31.0,44.0,11.0,4.0,345.0,54.0,15.0
GA,2016,26,37,2016-09-18,10.0,31.0,44.0,11.0,4.0,345.0,54.0,15.0
GA,2016,27,38,2016-09-25,11.0,32.0,43.0,10.0,4.0,347.0,54.0,14.0
GA,2016,28,39,2016-10-02,10.0,32.0,45.0,10.0,3.0,349.0,55.0,13.0
GA,2016,29,40,2016-10-09,10.0,30.0,43.0,13.0,4.0,342.0,53.0,17.0
GA,2016,30,41,2016-10-16,10.0,30.0,43.0,13.0,4.0,342.0,53.0,17.0
GA,2016,31,42,2016-10-23,9.0,31.0,43.0,13.0,4.0,340.0,52.0,17.0
GA,2016,32,43,2016-10-30,9.0,31.0,42.0,14.0,4.0,338.0,51.0,18.0
GA,2017,10,21,2017-05-28,9.0,34.0,54.0,3.0,0.0,369.0,63.0,3.0
GA,2017,11,22,2017-06-04,11.0,24.0,60.0,5.0,0.0,377.0,71.0,5.0
GA,2017,12,23,2017-06-11,14.0,24.0,56.0,5.0,1.0,377.0,70.0,6.0
GA,2017,13,24,2017-06-18,14.0,25.0,55.0,5.0,1.0,376.0,69.0,6.0
GA,2017,14,25,2017-06-25,14.0,23.0,58.0,4.0,1.0,380.0,72.0,5.0
GA,2017,15,26,2017-07-02,15.0,21.0,59.0,4.0,1.0,383.0,74.0,5.0
GA,2017,16,27,2017-07-09,15.0,23.0,56.0,5.0,1.0,379.0,71.0,6.0
GA,2017,17,28,2017-07-16,15.0,23.0,57.0,4.0,1.0,381.0,72.0,5.0
GA,2017,18,29,2017-07-23,15.0,24.0,55.0,5.0,1.0,378.0,70.0,6.0
GA,2017,19,30,2017-07-30,16.0,22.0,55.0,6.0,1.0,379.0,71.0,7.0
GA,2017,20,31,2017-08-06,17.0,22.0,53.0,6.0,2.0,377.0,70.0,8.0
GA,2017,21,32,2017-08-13,17.0,21.0,54.0,6.0,2.0,378.0,71.0,8.0
GA,2017,22,33,2017-08-20,17.0,22.0,52.0,7.0,2.0,375.0,69.0,9.0
GA,2017,23,34,2017-08-27,15.0,23.0,52.0,8.0,2.0,370.0,67.0,10.0
GA,2017,24,35,2017-09-03,15.0,25.0,50.0,8.0,2.0,368.0,65.0,10.0
GA,2017,25,36,2017-09-10,14.0,23.0,55.0,6.0,2.0,373.0,69.0,8.0
GA,2017,26,37,2017-09-17,5.0,26.0,38.0,21.0,10.0,307.0,43.0,31.0
GA,2017,27,38,2017-09-24,5.0,29.0,36.0,22.0,8.0,308.0,41.0,30.0
GA,2017,28,39,2017-10-01,9.0,23.0,39.0,21.0,8.0,320.0,48.0,29.0
GA,2017,29,40,2017-10-08,6.0,28.0,40.0,19.0,7.0,319.0,46.0,26.0
GA,2017,30,41,2017-10-15,7.0,28.0,39.0,19.0,7.0,320.0,46.0,26.0
GA,2017,31,42,2017-10-22,7.0,28.0,39.0,19.0,7.0,320.0,46.0,26.0
GA,2017,32,43,2017-10-29,7.0,28.0,41.0,18.0,6.0,325.0,48.0,24.0
GA,2017,33,44,2017-11-05,6.0,29.0,41.0,18.0,6.0,323.0,47.0,24.0
GA,2018,11,22,2018-06-03,5.0,32.0,54.0,7.0,2.0,353.0,59.0,9.0
GA,2018,12,23,2018-06-10,4.0,31.0,57.0,7.0,1.0,356.0,61.0,8.0
GA,2018,13,24,2018-06-17,6.0,28.0,57.0,8.0,1.0,359.0,63.0,9.0
GA,2018,14,25,2018-06-24,7.0,27.0,58.0,7.0,1.0,363.0,65.0,8.0
GA,2018,15,26,2018-07-01,8.0,26.0,58.0,7.0,1.0,365.0,66.0,8.0
GA,2018,16,27,2018-07-08,9.0,24.0,60.0,6.0,1.0,370.0,69.0,7.0
GA,2018,17,28,2018-07-15,11.0,25.0,57.0,6.0,1.0,371.0,68.0,7.0
GA,2018,18,29,2018-07-22,12.0,24.0,56.0,7.0,1.0,371.0,68.0,8.0
GA,2018,19,30,2018-07-29,14.0,23.0,57.0,5.0,1.0,378.0,71.0,6.0
